YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2014,9,20,12,18,999,999,999,999,999,999,999,1012.4,999,28.6,999,999,999,999
2014,9,20,12,24,999,999,999,999,999,999,999,1012.3,999,28.6,999,999,999,999
2014,9,20,12,30,999,999,999,999,999,999,999,1012.3,999,28.6,999,999,999,999
2014,9,20,12,36,999,999,999,999,999,999,999,1012.2,999,28.6,999,999,999,999
2014,9,20,12,42,999,999,999,999,999,999,999,1012.2,999,28.6,999,999,999,999
2014,9,20,12,48,999,999,999,999,999,999,999,1012.1,999,28.5,999,999,999,999
2014,9,20,12,54,999,999,999,999,999,999,999,1012,999,28.6,999,999,999,999
2014,9,20,13,0,999,999,999,999,999,999,999,1012,999,28.6,999,999,-1.4,999
2014,9,20,13,6,999,999,999,999,999,999,999,1011.9,999,28.5,999,999,999,999
2014,9,20,13,12,999,999,999,999,999,999,999,1011.8,999,28.5,999,999,999,999
2014,9,20,13,18,999,999,999,999,999,999,999,1011.8,999,28.5,999,999,999,999
2014,9,20,13,24,999,999,999,999,999,999,999,1011.7,999,28.5,999,999,999,999
2014,9,20,13,30,999,999,999,999,999,999,999,1011.6,999,28.5,999,999,999,999
2014,9,20,13,36,999,999,999,999,999,999,999,1011.6,999,28.5,999,999,999,999
2014,9,20,13,42,999,999,999,999,999,999,999,1011.5,999,28.5,999,999,999,999
2014,9,20,13,48,999,999,999,999,999,999,999,1011.5,999,28.5,999,999,999,999
2014,9,20,13,54,999,999,999,999,999,999,999,1011.5,999,28.5,999,999,999,999
2014,9,20,14,0,999,999,999,999,999,999,999,1011.5,999,28.4,999,999,-1.8,999
2014,9,20,14,6,999,999,999,999,999,999,999,1011.4,999,28.4,999,999,999,999
2014,9,20,14,12,999,999,999,999,999,999,999,1011.4,999,28.5,999,999,999,999
2014,9,20,14,18,999,999,999,999,999,999,999,1011.4,999,28.5,999,999,999,999
2014,9,20,14,24,999,999,999,999,999,999,999,1011.4,999,28.4,999,999,999,999
2014,9,20,14,30,999,999,999,999,999,999,999,1011.4,999,28.4,999,999,999,999
2014,9,20,14,36,999,999,999,999,999,999,999,1011.3,999,28.5,999,999,999,999
2014,9,20,14,42,999,999,999,999,999,999,999,1011.3,999,28.5,999,999,999,999
2014,9,20,14,48,999,999,999,999,999,999,999,1011.3,999,28.4,999,999,999,999
2014,9,20,14,54,999,999,999,999,999,999,999,1011.2,999,28.4,999,999,999,999
2014,9,20,15,0,999,999,999,999,999,999,999,1011.2,999,28.4,999,999,-1.4,999
2014,9,20,15,6,999,999,999,999,999,999,999,1011.2,999,28.4,999,999,999,999
2014,9,20,15,12,999,999,999,999,999,999,999,1011.3,999,28.4,999,999,999,999
2014,9,20,15,18,999,999,999,999,999,999,999,1011.3,999,28.4,999,999,999,999
2014,9,20,15,24,999,999,999,999,999,999,999,1011.3,999,28.4,999,999,999,999
2014,9,20,15,30,999,999,999,999,999,999,999,1011.3,999,28.4,999,999,999,999
2014,9,20,15,36,999,999,999,999,999,999,999,1011.3,999,28.4,999,999,999,999
2014,9,20,15,42,999,999,999,999,999,999,999,1011.3,999,28.4,999,999,999,999
2014,9,20,15,48,999,999,999,999,999,999,999,1011.4,999,28.4,999,999,999,999
2014,9,20,15,54,999,999,999,999,999,999,999,1011.4,999,28.4,999,999,999,999
2014,9,20,16,0,999,999,999,999,999,999,999,1011.5,999,28.4,999,999,-0.5,999
2014,9,20,16,6,999,999,999,999,999,999,999,1011.5,999,28.4,999,999,999,999
2014,9,20,16,12,999,999,999,999,999,999,999,1011.5,999,28.4,999,999,999,999
2014,9,20,16,18,999,999,999,999,999,999,999,1011.6,999,28.4,999,999,999,999
2014,9,20,16,24,999,999,999,999,999,999,999,1011.6,999,28.4,999,999,999,999
2014,9,20,16,30,999,999,999,999,999,999,999,1011.6,999,28.4,999,999,999,999
2014,9,20,16,36,999,999,999,999,999,999,999,1011.7,999,28.4,999,999,999,999
2014,9,20,16,42,999,999,999,999,999,999,999,1011.7,999,28.4,999,999,999,999
2014,9,20,16,48,999,999,999,999,999,999,999,1011.8,999,28.4,999,999,999,999
2014,9,20,16,54,999,999,999,999,999,999,999,1011.9,999,28.4,999,999,999,999
2014,9,20,17,0,999,999,999,999,999,999,999,1012,999,28.4,999,999,0.5,999
2014,9,20,17,6,999,999,999,999,999,999,999,1012,999,28.4,999,999,999,999
2014,9,20,17,12,999,999,999,999,999,999,999,1012.1,999,28.4,999,999,999,999
2014,9,20,17,18,999,999,999,999,999,999,999,1012.2,999,28.4,999,999,999,999
2014,9,20,17,24,999,999,999,999,999,999,999,1012.2,999,28.4,999,999,999,999
2014,9,20,17,30,999,999,999,999,999,999,999,1012.3,999,28.4,999,999,999,999
2014,9,20,17,36,999,999,999,999,999,999,999,1012.4,999,28.4,999,999,999,999
2014,9,20,17,42,999,999,999,999,999,999,999,1012.4,999,28.4,999,999,999,999
2014,9,20,17,48,999,999,999,999,999,999,999,1012.6,999,28.4,999,999,999,999
2014,9,20,17,54,999,999,999,999,999,999,999,1012.6,999,28.4,999,999,999,999
2014,9,20,18,0,999,999,999,999,999,999,999,1012.7,999,28.4,999,999,1.5,999
2014,9,20,18,6,999,999,999,999,999,999,999,1012.8,999,28.4,999,999,999,999
2014,9,20,18,12,999,999,999,999,999,999,999,1012.9,999,28.4,999,999,999,999
2014,9,20,18,18,999,999,999,999,999,999,999,1013,999,28.4,999,999,999,999
2014,9,20,18,24,999,999,999,999,999,999,999,1013.2,999,28.4,999,999,999,999
2014,9,20,18,30,999,999,999,999,999,999,999,1013.2,999,28.4,999,999,999,999
2014,9,20,18,36,999,999,999,999,999,999,999,1013.3,999,28.4,999,999,999,999
2014,9,20,18,42,999,999,999,999,999,999,999,1013.3,999,28.4,999,999,999,999
2014,9,20,18,48,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,18,54,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,19,0,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,1.9,999
2014,9,20,19,6,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,19,12,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,19,18,999,999,999,999,999,999,999,1013.5,999,28.4,999,999,999,999
2014,9,20,19,24,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,19,30,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,19,36,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,19,42,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,19,48,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,19,54,999,999,999,999,999,999,999,1013.4,999,28.4,999,999,999,999
2014,9,20,20,0,999,999,999,999,999,999,999,1013.5,999,28.4,999,999,1.5,999
2014,9,20,20,6,999,999,999,999,999,999,999,1013.5,999,28.4,999,999,999,999
2014,9,20,20,12,999,999,999,999,999,999,999,1013.5,999,28.4,999,999,999,999
2014,9,20,20,18,999,999,999,999,999,999,999,1013.6,999,28.4,999,999,999,999
2014,9,20,20,24,999,999,999,999,999,999,999,1013.6,999,28.4,999,999,999,999
2014,9,20,20,30,999,999,999,999,999,999,999,1013.6,999,28.4,999,999,999,999
2014,9,20,20,36,999,999,999,999,999,999,999,1013.5,999,28.4,999,999,999,999
2014,9,20,20,42,999,999,999,999,999,999,999,1013.5,999,28.4,999,999,999,999
2014,9,20,20,48,999,999,999,999,999,999,999,1013.4,999,28.5,999,999,999,999
2014,9,20,20,54,999,999,999,999,999,999,999,1013.3,999,28.4,999,999,999,999
2014,9,20,21,0,999,999,999,999,999,999,999,1013.3,999,28.5,999,999,0.6,999
2014,9,20,21,6,999,999,999,999,999,999,999,1013.3,999,28.4,999,999,999,999
2014,9,20,21,12,999,999,999,999,999,999,999,1013.3,999,28.4,999,999,999,999
2014,9,20,21,18,999,999,999,999,999,999,999,1013.3,999,28.5,999,999,999,999
2014,9,20,21,24,999,999,999,999,999,999,999,1013.2,999,28.5,999,999,999,999
2014,9,20,21,30,999,999,999,999,999,999,999,1013.2,999,28.5,999,999,999,999
2014,9,20,21,36,999,999,999,999,999,999,999,1013.1,999,28.4,999,999,999,999
2014,9,20,21,42,999,999,999,999,999,999,999,1013,999,28.4,999,999,999,999
2014,9,20,21,48,999,999,999,999,999,999,999,1012.9,999,28.5,999,999,999,999
2014,9,20,21,54,999,999,999,999,999,999,999,1012.9,999,28.5,999,999,999,999
2014,9,20,22,0,999,999,999,999,999,999,999,1012.8,999,28.5,999,999,-0.6,999
2014,9,20,22,6,999,999,999,999,999,999,999,1012.7,999,28.5,999,999,999,999
2014,9,20,22,12,999,999,999,999,999,999,999,1012.7,999,28.5,999,999,999,999
2014,9,20,22,18,999,999,999,999,999,999,999,1012.7,999,28.5,999,999,999,999
2014,9,20,22,24,999,999,999,999,999,999,999,1012.6,999,28.5,999,999,999,999
2014,9,20,22,30,999,999,999,999,999,999,999,1012.5,999,28.6,999,999,999,999
2014,9,20,22,36,999,999,999,999,999,999,999,1012.4,999,28.6,999,999,999,999
2014,9,20,22,42,999,999,999,999,999,999,999,1012.4,999,28.6,999,999,999,999
2014,9,20,22,48,999,999,999,999,999,999,999,1012.4,999,28.6,999,999,999,999
2014,9,20,22,54,999,999,999,999,999,999,999,1012.3,999,28.6,999,999,999,999
2014,9,20,23,0,999,999,999,999,999,999,999,1012.2,999,28.6,999,999,-1.3,999
2014,9,20,23,6,999,999,999,999,999,999,999,1012.1,999,28.6,999,999,999,999
2014,9,20,23,12,999,999,999,999,999,999,999,1012.1,999,28.6,999,999,999,999
2014,9,20,23,18,999,999,999,999,999,999,999,1012,999,28.6,999,999,999,999
2014,9,20,23,24,999,999,999,999,999,999,999,1011.9,999,28.7,999,999,999,999
2014,9,20,23,30,999,999,999,999,999,999,999,1011.9,999,28.7,999,999,999,999
2014,9,20,23,36,999,999,999,999,999,999,999,1011.9,999,28.7,999,999,999,999
2014,9,20,23,42,999,999,999,999,999,999,999,1011.9,999,28.6,999,999,999,999
2014,9,20,23,48,999,999,999,999,999,999,999,1011.8,999,28.6,999,999,999,999
2014,9,20,23,54,999,999,999,999,999,999,999,1011.7,999,28.6,999,999,999,999
2014,9,21,0,0,999,999,999,999,999,999,999,1011.6,999,28.7,999,999,-1.7,999
2014,9,21,0,6,999,999,999,999,999,999,999,1011.5,999,28.7,999,999,999,999
2014,9,21,0,12,999,999,999,999,999,999,999,1011.5,999,28.6,999,999,999,999
2014,9,21,0,18,999,999,999,999,999,999,999,1011.3,999,28.5,999,999,999,999
2014,9,21,0,24,999,999,999,999,999,999,999,1011.3,999,28.5,999,999,999,999
2014,9,21,0,30,999,999,999,999,999,999,999,1011.2,999,28.6,999,999,999,999
2014,9,21,0,36,999,999,999,999,999,999,999,1011.1,999,28.7,999,999,999,999
2014,9,21,0,42,999,999,999,999,999,999,999,1011,999,28.7,999,999,999,999
2014,9,21,0,48,999,999,999,999,999,999,999,1011,999,28.6,999,999,999,999
2014,9,21,0,54,999,999,999,999,999,999,999,1010.9,999,28.6,999,999,999,999
2014,9,21,1,0,999,999,999,999,999,999,999,1010.8,999,28.7,999,999,-2,999
2014,9,21,1,6,999,999,999,999,999,999,999,1010.7,999,28.7,999,999,999,999
2014,9,21,1,12,999,999,999,999,999,999,999,1010.7,999,28.6,999,999,999,999
2014,9,21,1,18,999,999,999,999,999,999,999,1010.7,999,28.6,999,999,999,999
2014,9,21,1,24,999,999,999,999,999,999,999,1010.7,999,28.5,999,999,999,999
2014,9,21,1,30,999,999,999,999,999,999,999,1010.7,999,28.6,999,999,999,999
2014,9,21,1,36,999,999,999,999,999,999,999,1010.7,999,28.7,999,999,999,999
2014,9,21,1,42,999,999,999,999,999,999,999,1010.6,999,28.7,999,999,999,999
2014,9,21,1,48,999,999,999,999,999,999,999,1010.7,999,28.6,999,999,999,999
2014,9,21,1,54,999,999,999,999,999,999,999,1010.6,999,28.5,999,999,999,999
2014,9,21,2,0,999,999,999,999,999,999,999,1010.5,999,28.5,999,999,-1.7,999
2014,9,21,2,6,999,999,999,999,999,999,999,1010.5,999,28.5,999,999,999,999
2014,9,21,2,12,999,999,999,999,999,999,999,1010.5,999,28.4,999,999,999,999
2014,9,21,2,18,999,999,999,999,999,999,999,1010.5,999,28.5,999,999,999,999
2014,9,21,2,24,999,999,999,999,999,999,999,1010.5,999,28.4,999,999,999,999
2014,9,21,2,30,999,999,999,999,999,999,999,1010.4,999,28.4,999,999,999,999
2014,9,21,2,36,999,999,999,999,999,999,999,1010.4,999,28.6,999,999,999,999
2014,9,21,2,42,999,999,999,999,999,999,999,1010.4,999,28.7,999,999,999,999
2014,9,21,2,48,999,999,999,999,999,999,999,1010.5,999,28.7,999,999,999,999
2014,9,21,2,54,999,999,999,999,999,999,999,1010.5,999,28.6,999,999,999,999
2014,9,21,3,0,999,999,999,999,999,999,999,1010.4,999,28.7,999,999,-1.2,999
2014,9,21,3,6,999,999,999,999,999,999,999,1010.4,999,28.6,999,999,999,999
2014,9,21,3,12,999,999,999,999,999,999,999,1010.5,999,28.7,999,999,999,999
2014,9,21,3,18,999,999,999,999,999,999,999,1010.5,999,28.7,999,999,999,999
2014,9,21,3,24,999,999,999,999,999,999,999,1010.4,999,28.7,999,999,999,999
2014,9,21,3,30,999,999,999,999,999,999,999,1010.5,999,28.7,999,999,999,999
2014,9,21,3,36,999,999,999,999,999,999,999,1010.6,999,28.7,999,999,999,999
2014,9,21,3,42,999,999,999,999,999,999,999,1010.6,999,28.7,999,999,999,999
2014,9,21,3,48,999,999,999,999,999,999,999,1010.6,999,28.6,999,999,999,999
2014,9,21,3,54,999,999,999,999,999,999,999,1010.6,999,28.7,999,999,999,999
2014,9,21,4,0,999,999,999,999,999,999,999,1010.6,999,28.7,999,999,0,999
2014,9,21,4,6,999,999,999,999,999,999,999,1010.6,999,28.6,999,999,999,999
2014,9,21,4,12,999,999,999,999,999,999,999,1010.7,999,28.6,999,999,999,999
2014,9,21,4,18,999,999,999,999,999,999,999,1010.7,999,28.5,999,999,999,999
2014,9,21,4,24,999,999,999,999,999,999,999,1010.8,999,28.5,999,999,999,999
2014,9,21,4,30,999,999,999,999,999,999,999,1010.8,999,28.6,999,999,999,999
2014,9,21,4,36,999,999,999,999,999,999,999,1010.9,999,28.7,999,999,999,999
2014,9,21,4,42,999,999,999,999,999,999,999,1011,999,28.7,999,999,999,999
2014,9,21,4,48,999,999,999,999,999,999,999,1011,999,28.7,999,999,999,999
2014,9,21,4,54,999,999,999,999,999,999,999,1011,999,28.5,999,999,999,999
2014,9,21,5,0,999,999,999,999,999,999,999,1011,999,28.6,999,999,0.5,999
2014,9,21,5,6,999,999,999,999,999,999,999,1011.1,999,28.6,999,999,999,999
2014,9,21,5,12,999,999,999,999,999,999,999,1011.2,999,28.7,999,999,999,999
2014,9,21,5,18,999,999,999,999,999,999,999,1011.3,999,28.7,999,999,999,999
2014,9,21,5,24,999,999,999,999,999,999,999,1011.3,999,28.7,999,999,999,999
2014,9,21,5,30,999,999,999,999,999,999,999,1011.4,999,28.7,999,999,999,999
2014,9,21,5,36,999,999,999,999,999,999,999,1011.4,999,28.7,999,999,999,999
2014,9,21,5,42,999,999,999,999,999,999,999,1011.5,999,28.7,999,999,999,999
2014,9,21,5,48,999,999,999,999,999,999,999,1011.6,999,28.7,999,999,999,999
2014,9,21,5,54,999,999,999,999,999,999,999,1011.6,999,28.7,999,999,999,999
2014,9,21,6,0,999,999,999,999,999,999,999,1011.6,999,28.7,999,999,1.2,999
2014,9,21,6,6,999,999,999,999,999,999,999,1011.7,999,28.7,999,999,999,999
2014,9,21,6,12,999,999,999,999,999,999,999,1011.7,999,28.7,999,999,999,999
2014,9,21,6,18,999,999,999,999,999,999,999,1011.8,999,28.7,999,999,999,999
2014,9,21,6,24,999,999,999,999,999,999,999,1011.8,999,28.7,999,999,999,999
2014,9,21,6,30,999,999,999,999,999,999,999,1012,999,28.7,999,999,999,999
2014,9,21,6,36,999,999,999,999,999,999,999,1012,999,28.7,999,999,999,999
2014,9,21,6,42,999,999,999,999,999,999,999,1012.1,999,28.7,999,999,999,999
2014,9,21,6,48,999,999,999,999,999,999,999,1012.2,999,28.7,999,999,999,999
2014,9,21,6,54,999,999,999,999,999,999,999,1012.2,999,28.7,999,999,999,999
2014,9,21,7,0,999,999,999,999,999,999,999,1012.3,999,28.7,999,999,1.7,999
2014,9,21,7,6,999,999,999,999,999,999,999,1012.4,999,28.7,999,999,999,999
