YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2014,12,18,20,48,100,5.7,9.8,999,999,999,999,1008.8,26.7,29.8,999,999,999,999
2014,12,18,20,54,80,6.2,10.8,999,999,999,999,1008.5,26.8,29.7,999,999,999,999
2014,12,18,21,0,70,6.2,10.3,999,999,999,999,1008.3,26.9,29.7,999,999,0,999
2014,12,18,21,6,80,5.1,10.3,999,999,999,999,1008.3,26.8,29.7,999,999,999,999
2014,12,18,21,12,80,6.7,11.3,999,999,999,999,1008,26.9,29.7,999,999,999,999
2014,12,18,21,18,80,5.7,9.8,999,999,999,999,1008.1,26.7,29.7,999,999,999,999
2014,12,18,21,24,60,6.7,11.3,999,999,999,999,1008.2,26.4,29.7,999,999,999,999
2014,12,18,21,30,80,6.2,11.8,999,999,999,999,1008.1,26.2,29.7,999,999,999,999
2014,12,18,21,36,70,4.1,9.8,999,999,999,999,1008.2,26.2,29.7,999,999,999,999
2014,12,18,21,42,60,5.7,9.3,999,999,999,999,1008,26.3,29.7,999,999,999,999
2014,12,18,21,48,70,6.2,10.3,999,999,999,999,1008.1,26.3,29.7,999,999,999,999
2014,12,18,21,54,60,6.2,10.8,999,999,999,999,1008.1,26.3,29.7,999,999,999,999
2014,12,18,22,0,90,4.6,8.8,999,999,999,999,1008.2,26.3,29.7,999,999,-0.6,999
2014,12,18,22,6,80,6.2,9.8,999,999,999,999,1008,26.6,29.7,999,999,999,999
2014,12,18,22,12,90,4.6,7.7,999,999,999,999,1007.8,26.4,29.7,999,999,999,999
2014,12,18,22,18,100,4.1,6.7,999,999,999,999,1007.5,26.5,29.7,999,999,999,999
2014,12,18,22,24,70,4.1,7.2,999,999,999,999,1007.4,26.5,29.7,999,999,999,999
2014,12,18,22,30,80,5.7,6.7,999,999,999,999,1007.2,26.7,29.7,999,999,999,999
2014,12,18,22,36,110,4.6,9.8,999,999,999,999,1007.1,26.7,29.7,999,999,999,999
2014,12,18,22,42,90,5.1,8.2,999,999,999,999,1007,26.9,29.7,999,999,999,999
2014,12,18,22,48,100,6.2,8.2,999,999,999,999,1006.9,27.1,29.7,999,999,999,999
2014,12,18,22,54,90,3.6,11.3,999,999,999,999,1006.9,27.1,29.7,999,999,999,999
2014,12,18,23,0,70,6.2,10.8,999,999,999,999,1006.9,27.1,29.7,999,999,-2.3,999
2014,12,18,23,6,90,5.1,10.3,999,999,999,999,1006.8,27.2,29.7,999,999,999,999
2014,12,18,23,12,70,6.7,12.4,999,999,999,999,1006.8,27.3,29.7,999,999,999,999
2014,12,18,23,18,70,7.7,10.3,999,999,999,999,1006.9,27.4,29.7,999,999,999,999
2014,12,18,23,24,80,6.2,9.8,999,999,999,999,1007,27.5,29.7,999,999,999,999
2014,12,18,23,30,80,7.2,9.3,999,999,999,999,1007,27.6,29.7,999,999,999,999
2014,12,18,23,36,90,5.7,10.8,999,999,999,999,1007,27.6,29.7,999,999,999,999
2014,12,18,23,42,90,5.1,9.3,999,999,999,999,1006.9,27.8,29.7,999,999,999,999
2014,12,18,23,48,90,5.1,8.2,999,999,999,999,1006.7,28,29.7,999,999,999,999
2014,12,18,23,54,90,6.2,9.8,999,999,999,999,1006.6,27.9,29.7,999,999,999,999
2014,12,19,0,0,80,5.7,9.3,999,999,999,999,1006.5,27.9,29.7,999,999,-1.8,999
2014,12,19,0,6,999,999,999,999,999,999,999,1006.5,27.9,29.7,999,999,999,999
2014,12,19,0,12,100,6.7,9.8,999,999,999,999,1006.4,28,29.7,999,999,999,999
2014,12,19,0,18,90,5.7,10.8,999,999,999,999,1006.4,28,29.7,999,999,999,999
2014,12,19,0,24,90,6.2,11.3,999,999,999,999,1006.3,28,29.7,999,999,999,999
2014,12,19,0,30,80,6.2,8.2,999,999,999,999,1006.3,28,29.7,999,999,999,999
2014,12,19,0,36,110,4.1,8.8,999,999,999,999,1006.2,27.9,29.7,999,999,999,999
2014,12,19,0,42,70,4.1,8.2,999,999,999,999,1006.1,27.9,29.7,999,999,999,999
2014,12,19,0,48,80,3.6,8.2,999,999,999,999,1006.1,27.8,29.7,999,999,999,999
2014,12,19,0,54,70,8.8,14.4,999,999,999,999,1006.2,26.3,29.7,999,999,999,999
2014,12,19,1,0,100,4.1,13.9,999,999,999,999,1006.1,26.3,29.7,999,999,-2.1,999
2014,12,19,1,6,40,4.1,11.3,999,999,999,999,1006.1,26.6,29.7,999,999,999,999
2014,12,19,1,12,210,1.5,9.8,999,999,999,999,1006.1,26.8,29.7,999,999,999,999
2014,12,19,1,18,100,2.6,5.1,999,999,999,999,1006,27.1,29.7,999,999,999,999
2014,12,19,1,24,100,1.5,4.6,999,999,999,999,1005.9,27.1,29.7,999,999,999,999
2014,12,19,1,30,60,2.6,7.2,999,999,999,999,1005.9,27.3,29.7,999,999,999,999
2014,12,19,1,36,80,4.6,7.2,999,999,999,999,999,999,999,999,999,999,999
2014,12,19,1,42,80,3.1,9.3,999,999,999,999,999,999,999,999,999,999,999
2014,12,19,1,48,90,2.1,7.7,999,999,999,999,1005.6,27.6,29.8,999,999,999,999
2014,12,19,1,54,90,2.6,6.2,999,999,999,999,1005.5,27.7,29.7,999,999,999,999
2014,12,19,2,0,200,4.6,6.7,999,999,999,999,1005.4,27.6,29.7,999,999,-1.5,999
2014,12,19,2,6,50,4.6,10.3,999,999,999,999,1005.4,27.2,29.7,999,999,999,999
2014,12,19,2,12,40,3.6,9.3,999,999,999,999,1005.5,26.6,29.7,999,999,999,999
2014,12,19,2,18,60,1,7.2,999,999,999,999,1005.4,26.7,29.7,999,999,999,999
2014,12,19,2,24,40,3.1,6.7,999,999,999,999,1005.5,26.8,29.7,999,999,999,999
2014,12,19,2,30,60,6.7,9.8,999,999,999,999,1005.6,26.6,29.7,999,999,999,999
2014,12,19,2,36,60,5.7,9.8,999,999,999,999,999,999,999,999,999,999,999
2014,12,19,2,42,80,8.2,12.9,999,999,999,999,1005.6,26.4,29.7,999,999,999,999
2014,12,19,2,48,80,5.1,8.2,999,999,999,999,1005.6,26.7,29.7,999,999,999,999
2014,12,19,2,54,70,4.1,6.2,999,999,999,999,1005.5,27,29.7,999,999,999,999
2014,12,19,3,0,340,2.6,6.2,999,999,999,999,1005.5,27.1,29.7,999,999,-1,999
2014,12,19,3,6,210,2.1,6.2,999,999,999,999,1005.4,27.3,29.7,999,999,999,999
2014,12,19,3,12,200,2.1,6.2,999,999,999,999,1005.5,27.4,29.7,999,999,999,999
2014,12,19,3,18,190,2.6,6.2,999,999,999,999,1005.5,27.2,29.7,999,999,999,999
2014,12,19,3,24,220,1.5,5.1,999,999,999,999,1005.5,27.3,29.7,999,999,999,999
2014,12,19,3,30,80,2.1,6.7,999,999,999,999,1005.4,27.6,29.7,999,999,999,999
2014,12,19,3,36,230,1.5,4.6,999,999,999,999,1005.3,27.5,29.7,999,999,999,999
2014,12,19,3,42,190,2.6,6.2,999,999,999,999,1005.3,27.4,29.7,999,999,999,999
2014,12,19,3,48,200,1.5,6.2,999,999,999,999,1005.3,27.5,29.7,999,999,999,999
2014,12,19,3,54,280,2.1,8.2,999,999,999,999,1005.3,27.5,29.7,999,999,999,999
2014,12,19,4,0,70,6.7,10.8,999,999,999,999,1005.5,27.5,29.7,999,999,-0.6,999
2014,12,19,4,6,70,3.6,9.8,999,999,999,999,1005.5,27.2,29.7,999,999,999,999
2014,12,19,4,12,130,1.5,8.8,999,999,999,999,1005.4,26.8,29.7,999,999,999,999
2014,12,19,4,18,50,2.1,4.1,999,999,999,999,1005.4,27.1,29.7,999,999,999,999
2014,12,19,4,24,60,5.1,7.7,999,999,999,999,1005.3,27.4,29.7,999,999,999,999
2014,12,19,4,30,80,6.7,11.8,999,999,999,999,1005.4,27.2,29.7,999,999,999,999
2014,12,19,4,36,70,6.2,11.8,999,999,999,999,1005.5,27.2,29.7,999,999,999,999
2014,12,19,4,42,80,4.6,7.2,999,999,999,999,1005.6,27.3,29.7,999,999,999,999
2014,12,19,4,48,100,3.1,9.8,999,999,999,999,1005.8,27.4,29.7,999,999,999,999
2014,12,19,4,54,70,3.1,6.7,999,999,999,999,1005.9,27.5,29.7,999,999,999,999
2014,12,19,5,0,80,2.1,5.7,999,999,999,999,999,999,999,999,999,999,999
2014,12,19,5,6,130,2.6,4.6,999,999,999,999,1006.2,27.2,29.7,999,999,999,999
2014,12,19,5,12,120,3.1,5.1,999,999,999,999,1006.4,27.4,29.7,999,999,999,999
2014,12,19,5,18,170,1,4.6,999,999,999,999,1006.4,27.4,29.7,999,999,999,999
2014,12,19,5,24,80,4.1,6.2,999,999,999,999,1006.5,27.4,29.7,999,999,999,999
2014,12,19,5,30,90,3.1,4.6,999,999,999,999,1006.5,27.5,29.7,999,999,999,999
2014,12,19,5,36,80,2.6,4.6,999,999,999,999,1006.5,27.5,29.7,999,999,999,999
2014,12,19,5,42,80,3.1,6.7,999,999,999,999,1006.5,27.4,29.7,999,999,999,999
2014,12,19,5,48,130,1.5,3.6,999,999,999,999,1006.6,27.3,29.7,999,999,999,999
2014,12,19,5,54,150,1.5,5.1,999,999,999,999,1006.7,27.5,29.7,999,999,999,999
2014,12,19,6,0,90,0.5,3.6,999,999,999,999,1006.7,27.4,29.7,999,999,1.2,999
2014,12,19,6,6,80,3.1,7.2,999,999,999,999,1006.7,27.7,29.6,999,999,999,999
2014,12,19,6,12,90,1.5,3.6,999,999,999,999,1006.8,27.6,29.6,999,999,999,999
2014,12,19,6,18,70,3.1,4.6,999,999,999,999,1006.8,27.7,29.6,999,999,999,999
2014,12,19,6,24,70,5.1,7.2,999,999,999,999,1006.9,27.9,29.6,999,999,999,999
2014,12,19,6,30,80,4.1,6.2,999,999,999,999,1006.9,28,29.6,999,999,999,999
2014,12,19,6,36,80,5.7,7.7,999,999,999,999,1007,28,29.6,999,999,999,999
2014,12,19,6,42,999,999,999,999,999,999,999,1007,28,29.6,999,999,999,999
2014,12,19,6,48,70,5.7,8.8,999,999,999,999,1007.1,28,29.6,999,999,999,999
2014,12,19,6,54,140,1.5,7.2,999,999,999,999,1007.1,27.9,29.6,999,999,999,999
2014,12,19,7,0,150,1.5,6.2,999,999,999,999,1007.2,28,29.6,999,999,1.7,999
2014,12,19,7,6,90,4.1,6.7,999,999,999,999,1007.2,28.2,29.6,999,999,999,999
2014,12,19,7,12,80,4.6,6.7,999,999,999,999,1007.3,28.2,29.6,999,999,999,999
2014,12,19,7,18,60,5.1,6.7,999,999,999,999,1007.3,28.1,29.6,999,999,999,999
2014,12,19,7,24,200,1.5,6.7,999,999,999,999,1007.3,27.9,29.6,999,999,999,999
2014,12,19,7,30,80,4.1,9.8,999,999,999,999,1007.4,27.5,29.6,999,999,999,999
2014,12,19,7,36,70,7.7,11.3,999,999,999,999,1007.5,27.1,29.6,999,999,999,999
2014,12,19,7,42,90,2.6,8.8,999,999,999,999,1007.7,26.9,29.6,999,999,999,999
2014,12,19,7,48,120,2.1,3.6,999,999,999,999,1007.7,26.8,29.6,999,999,999,999
2014,12,19,7,54,220,1,3.1,999,999,999,999,1007.8,26.8,29.6,999,999,999,999
2014,12,19,8,0,200,3.1,4.6,999,999,999,999,1007.8,26.7,29.6,999,999,999,999
2014,12,19,8,6,210,3.6,4.6,999,999,999,999,1008,26.7,29.6,999,999,999,999
2014,12,19,8,12,200,4.1,6.7,999,999,999,999,1008.2,26.8,29.6,999,999,999,999
2014,12,19,8,18,70,1.5,7.2,999,999,999,999,1008.2,26.9,29.6,999,999,999,999
2014,12,19,8,24,60,6.2,9.8,999,999,999,999,1008.2,26.8,29.6,999,999,999,999
2014,12,19,8,30,50,3.6,9.3,999,999,999,999,1008.2,26.3,29.6,999,999,999,999
2014,12,19,8,36,70,4.6,7.2,999,999,999,999,1008.3,26.3,29.6,999,999,999,999
2014,12,19,8,42,120,2.1,5.7,999,999,999,999,1008.3,26.5,29.6,999,999,999,999
2014,12,19,8,48,210,1.5,3.6,999,999,999,999,1008.3,26.6,29.6,999,999,999,999
2014,12,19,8,54,70,4.1,6.7,999,999,999,999,1008.4,26.7,29.6,999,999,999,999
2014,12,19,9,0,80,3.6,6.7,999,999,999,999,1008.5,26.5,29.5,999,999,1.8,999
2014,12,19,9,6,100,1,4.6,999,999,999,999,1008.5,26.2,29.6,999,999,999,999
2014,12,19,9,12,90,1.5,3.1,999,999,999,999,1008.6,26.1,29.6,999,999,999,999
2014,12,19,9,18,140,1,3.6,999,999,999,999,1008.6,25.9,29.5,999,999,999,999
2014,12,19,9,24,110,2.1,3.6,999,999,999,999,1008.7,25.9,29.5,999,999,999,999
2014,12,19,9,30,150,1.5,5.1,999,999,999,999,1008.6,26.1,29.6,999,999,999,999
2014,12,19,9,36,160,1,2.6,999,999,999,999,1008.5,26,29.5,999,999,999,999
2014,12,19,9,42,180,1.5,2.6,999,999,999,999,1008.5,25.8,29.5,999,999,999,999
2014,12,19,9,48,200,3.1,4.1,999,999,999,999,1008.5,25.7,29.6,999,999,999,999
2014,12,19,9,54,150,1,3.6,999,999,999,999,1008.5,25.7,29.6,999,999,999,999
2014,12,19,10,0,200,1,2.6,999,999,999,999,1008.4,25.9,29.6,999,999,1.2,999
2014,12,19,10,6,140,1,2.1,999,999,999,999,1008.3,25.7,29.6,999,999,999,999
2014,12,19,10,12,200,0.5,1.5,999,999,999,999,1008.1,25.7,29.6,999,999,999,999
2014,12,19,10,18,100,0.5,1.5,999,999,999,999,1008.2,25.6,29.5,999,999,999,999
2014,12,19,10,24,70,5.7,7.7,999,999,999,999,1008.1,25.8,29.5,999,999,999,999
2014,12,19,10,30,120,1.5,5.1,999,999,999,999,1008.2,25.8,29.5,999,999,999,999
2014,12,19,10,36,140,2.1,4.6,999,999,999,999,1008.3,25.7,29.5,999,999,999,999
2014,12,19,10,42,110,2.1,4.1,999,999,999,999,1008.4,25.8,29.6,999,999,999,999
2014,12,19,10,48,130,1.5,4.1,999,999,999,999,1008.6,25.8,29.5,999,999,999,999
2014,12,19,10,54,120,2.6,4.1,999,999,999,999,1008.5,26.1,29.6,999,999,999,999
2014,12,19,11,0,170,1.5,3.1,999,999,999,999,1008.3,25.6,29.5,999,999,0.5,999
2014,12,19,11,6,140,2.1,4.1,999,999,999,999,1008.2,25.6,29.5,999,999,999,999
2014,12,19,11,12,200,1.5,3.1,999,999,999,999,1008,25.4,29.5,999,999,999,999
2014,12,19,11,18,220,2.6,3.6,999,999,999,999,1008,25.5,29.5,999,999,999,999
2014,12,19,11,24,90,1.5,3.1,999,999,999,999,1007.9,25.4,29.5,999,999,999,999
2014,12,19,11,30,999,0,1.5,999,999,999,999,1008,25.5,29.5,999,999,999,999
2014,12,19,11,36,270,1.5,3.1,999,999,999,999,1007.9,25.2,29.5,999,999,999,999
2014,12,19,11,42,210,2.6,3.6,999,999,999,999,1007.7,25,29.6,999,999,999,999
2014,12,19,11,48,210,1,2.6,999,999,999,999,1007.5,25.1,29.6,999,999,999,999
2014,12,19,11,54,110,0.5,2.1,999,999,999,999,1007.4,25.4,29.6,999,999,999,999
2014,12,19,12,0,280,2.1,2.6,999,999,999,999,1007.2,25.1,29.5,999,999,-1.3,999
2014,12,19,12,6,150,1,2.1,999,999,999,999,1007.1,25,29.4,999,999,999,999
2014,12,19,12,12,130,2.6,3.6,999,999,999,999,1007.1,25.4,29.5,999,999,999,999
2014,12,19,12,18,160,2.1,5.1,999,999,999,999,1007.2,25.5,29.5,999,999,999,999
2014,12,19,12,24,150,3.1,5.1,999,999,999,999,1007.3,25.3,29.5,999,999,999,999
2014,12,19,12,30,80,4.1,10.8,999,999,999,999,1007.3,25.2,29.5,999,999,999,999
2014,12,19,12,36,100,2.6,11.3,999,999,999,999,1007.6,24.8,29.5,999,999,999,999
2014,12,19,12,42,40,1,4.1,999,999,999,999,1007.6,24.4,29.6,999,999,999,999
2014,12,19,12,48,180,2.1,3.1,999,999,999,999,1007.4,24.3,29.5,999,999,999,999
2014,12,19,12,54,50,7.7,10.8,999,999,999,999,1007.3,25,29.5,999,999,999,999
2014,12,19,13,0,60,5.7,8.8,999,999,999,999,1006.9,25.6,29.5,999,999,-1.5,999
2014,12,19,13,6,140,1,7.2,999,999,999,999,1006.5,25.1,29.6,999,999,999,999
2014,12,19,13,12,120,2.1,2.6,999,999,999,999,1006.4,24.9,29.6,999,999,999,999
2014,12,19,13,18,150,1,2.6,999,999,999,999,1006.4,24.7,29.5,999,999,999,999
2014,12,19,13,24,190,2.1,4.1,999,999,999,999,1006.3,24.8,29.5,999,999,999,999
2014,12,19,13,30,200,2.1,4.1,999,999,999,999,1006.1,24.6,29.5,999,999,999,999
2014,12,19,13,36,200,2.1,3.6,999,999,999,999,1006.1,24.6,29.4,999,999,999,999
2014,12,19,13,42,140,1,2.6,999,999,999,999,1006,24.5,29.3,999,999,999,999
2014,12,19,13,48,160,1,3.1,999,999,999,999,1005.9,24.6,29.3,999,999,999,999
2014,12,19,13,54,60,1,3.1,999,999,999,999,1005.8,24.7,29.4,999,999,999,999
2014,12,19,14,0,130,1,2.6,999,999,999,999,1005.6,24.7,29.5,999,999,-2.7,999
2014,12,19,14,6,160,1.5,3.1,999,999,999,999,1005.7,24.4,29.5,999,999,999,999
2014,12,19,14,12,110,1,2.6,999,999,999,999,1005.8,24.3,29.5,999,999,999,999
2014,12,19,14,18,90,1,2.1,999,999,999,999,999,999,999,999,999,999,999
2014,12,19,14,24,120,1,3.1,999,999,999,999,1006.1,24.7,29.5,999,999,999,999
2014,12,19,14,30,180,2.1,4.6,999,999,999,999,1006.1,24.7,29.6,999,999,999,999
2014,12,19,14,36,190,2.6,4.6,999,999,999,999,1006.1,24.7,29.4,999,999,999,999
2014,12,19,14,42,180,2.1,5.7,999,999,999,999,1006.2,24.6,29.5,999,999,999,999
2014,12,19,14,48,180,1.5,4.1,999,999,999,999,1006.2,24.7,29.5,999,999,999,999
2014,12,19,14,54,999,0,2.1,999,999,999,999,1006.2,24.6,29.5,999,999,999,999
2014,12,19,15,0,999,0,1,999,999,999,999,1006.2,24.7,29.6,999,999,-1,999
2014,12,19,15,6,999,0,0.5,999,999,999,999,1006.2,24.6,29.6,999,999,999,999
2014,12,19,15,12,999,0,1,999,999,999,999,1006.1,24.6,29.6,999,999,999,999
2014,12,19,15,18,240,0.5,1,999,999,999,999,1006.1,24.6,29.5,999,999,999,999
2014,12,19,15,24,290,1,1.5,999,999,999,999,1006.1,24.4,29.6,999,999,999,999
2014,12,19,15,30,260,1,1.5,999,999,999,999,1006.1,24.4,29.5,999,999,999,999
2014,12,19,15,36,220,1,1.5,999,999,999,999,1006.2,24.3,29.5,999,999,999,999
2014,12,19,15,42,180,1,1.5,999,999,999,999,1006.2,24.4,29.3,999,999,999,999
2014,12,19,15,48,310,0.5,1.5,999,999,999,999,1006.2,24.4,29.5,999,999,999,999
2014,12,19,15,54,260,1.5,3.1,999,999,999,999,1006.3,24.3,29.6,999,999,999,999
2014,12,19,16,0,170,2.6,3.6,999,999,999,999,1006.5,24.4,29.5,999,999,-0.4,999
2014,12,19,16,6,240,0.5,3.6,999,999,999,999,1006.9,24.6,29.5,999,999,999,999
2014,12,19,16,12,260,0.5,1.5,999,999,999,999,1007.1,24.6,29.5,999,999,999,999
2014,12,19,16,18,280,1,1.5,999,999,999,999,1007.2,24.6,29.5,999,999,999,999
2014,12,19,16,24,240,1,2.1,999,999,999,999,1007.3,24.6,29.5,999,999,999,999
2014,12,19,16,30,210,1,2.1,999,999,999,999,1007.3,24.6,29.4,999,999,999,999
2014,12,19,16,36,210,1,2.1,999,999,999,999,1007.3,24.6,29.5,999,999,999,999
2014,12,19,16,42,999,0,1.5,999,999,999,999,1007.4,24.7,29.5,999,999,999,999
2014,12,19,16,48,260,1,1.5,999,999,999,999,1007.4,24.6,29.5,999,999,999,999
2014,12,19,16,54,190,1,2.1,999,999,999,999,1007.4,24.6,29.6,999,999,999,999
2014,12,19,17,0,170,1,1.5,999,999,999,999,1007.5,24.6,29.6,999,999,1.9,999
2014,12,19,17,6,280,1.5,2.1,999,999,999,999,1007.5,24.6,29.6,999,999,999,999
2014,12,19,17,12,260,1,2.1,999,999,999,999,1007.3,24.5,29.6,999,999,999,999
2014,12,19,17,18,210,1,1.5,999,999,999,999,1007.2,24.5,29.5,999,999,999,999
2014,12,19,17,24,190,1,2.1,999,999,999,999,1007.2,24.6,29.5,999,999,999,999
2014,12,19,17,30,210,1.5,2.6,999,999,999,999,1007.2,24.6,29.5,999,999,999,999
2014,12,19,17,36,310,0.5,1,999,999,999,999,1007.2,24.7,29.5,999,999,999,999
2014,12,19,17,42,290,0.5,1.5,999,999,999,999,1007.3,24.6,29.6,999,999,999,999
2014,12,19,17,48,170,1,1,999,999,999,999,1007.4,24.7,29.5,999,999,999,999
2014,12,19,17,54,170,1,1,999,999,999,999,1007.5,24.7,29.5,999,999,999,999
2014,12,19,18,0,240,0.5,1,999,999,999,999,1007.5,24.8,29.5,999,999,1.3,999
2014,12,19,18,6,290,1,1.5,999,999,999,999,1007.5,24.7,29.5,999,999,999,999
2014,12,19,18,12,999,0,1,999,999,999,999,1007.5,24.9,29.5,999,999,999,999
2014,12,19,18,18,210,2.1,2.6,999,999,999,999,1007.6,24.8,29.5,999,999,999,999
2014,12,19,18,24,340,0.5,2.6,999,999,999,999,1007.8,25,29.5,999,999,999,999
2014,12,19,18,30,130,4.1,7.2,999,999,999,999,1007.7,25.7,29.6,999,999,999,999
2014,12,19,18,36,130,2.6,5.7,999,999,999,999,1007.7,25.8,29.6,999,999,999,999
2014,12,19,18,42,100,1,5.1,999,999,999,999,1007.6,25.5,29.6,999,999,999,999
2014,12,19,18,48,130,1,1.5,999,999,999,999,1007.6,25.4,29.6,999,999,999,999
2014,12,19,18,54,200,2.1,2.6,999,999,999,999,1007.4,25.2,29.5,999,999,999,999
2014,12,19,19,0,210,2.6,3.6,999,999,999,999,1007.3,25.3,29.6,999,999,0.8,999
2014,12,19,19,6,210,1.5,2.6,999,999,999,999,1007.3,25.5,29.6,999,999,999,999
2014,12,19,19,12,180,1.5,2.6,999,999,999,999,1007.3,25.5,29.6,999,999,999,999
2014,12,19,19,18,170,1.5,2.6,999,999,999,999,1007.3,25.5,29.6,999,999,999,999
2014,12,19,19,24,100,2.1,3.1,999,999,999,999,1007.2,26,29.6,999,999,999,999
2014,12,19,19,30,130,1.5,2.6,999,999,999,999,1007.2,26.1,29.5,999,999,999,999
2014,12,19,19,36,130,2.1,3.6,999,999,999,999,1007.2,26.2,29.3,999,999,999,999
2014,12,19,19,42,90,2.1,4.6,999,999,999,999,1007.2,26.3,29.4,999,999,999,999
2014,12,19,19,48,70,4.1,5.1,999,999,999,999,1007.2,26.4,29.4,999,999,999,999
2014,12,19,19,54,70,3.6,5.7,999,999,999,999,1007.2,26.4,29.4,999,999,999,999
2014,12,19,20,0,80,3.1,5.1,999,999,999,999,1007.2,26.4,29.5,999,999,-0.3,999
2014,12,19,20,6,90,2.6,4.1,999,999,999,999,1007.2,26.4,29.5,999,999,999,999
2014,12,19,20,12,90,2.6,4.1,999,999,999,999,1007.3,26.4,29.5,999,999,999,999
2014,12,19,20,18,110,1.5,3.6,999,999,999,999,1007.3,26.5,29.6,999,999,999,999
2014,12,19,20,24,210,2.6,5.7,999,999,999,999,1007.3,26.4,29.6,999,999,999,999
2014,12,19,20,30,210,3.1,6.2,999,999,999,999,1007.3,26.2,29.6,999,999,999,999
2014,12,19,20,36,200,4.1,7.7,999,999,999,999,1007.3,26,29.6,999,999,999,999
2014,12,19,20,42,180,1.5,4.6,999,999,999,999,1007.3,26.1,29.6,999,999,999,999
2014,12,19,20,48,170,2.1,3.1,999,999,999,999,1007.2,26.2,29.6,999,999,999,999
2014,12,19,20,54,50,1,5.7,999,999,999,999,1007.1,26.5,29.6,999,999,999,999
2014,12,19,21,0,60,1,2.1,999,999,999,999,1006.9,26.6,29.6,999,999,-0.6,999
2014,12,19,21,6,220,1.5,2.6,999,999,999,999,1006.8,26.7,29.6,999,999,999,999
2014,12,19,21,12,200,1,1.5,999,999,999,999,1006.7,27,29.6,999,999,999,999
2014,12,19,21,18,190,1.5,2.6,999,999,999,999,1006.6,27,29.5,999,999,999,999
2014,12,19,21,24,210,1.5,2.6,999,999,999,999,1006.7,27.1,29.5,999,999,999,999
2014,12,19,21,30,210,2.1,3.1,999,999,999,999,1006.7,27.1,29.6,999,999,999,999
2014,12,19,21,36,160,1.5,2.6,999,999,999,999,1006.7,27.2,29.5,999,999,999,999
2014,12,19,21,42,150,2.1,3.6,999,999,999,999,1006.7,27.2,29.4,999,999,999,999
2014,12,19,21,48,160,1.5,3.1,999,999,999,999,1006.7,27.2,29.3,999,999,999,999
2014,12,19,21,54,110,1.5,2.1,999,999,999,999,1006.8,27.4,29.4,999,999,999,999
2014,12,19,22,0,150,1,2.1,999,999,999,999,1006.8,27.5,29.3,999,999,-0.5,999
2014,12,19,22,6,220,2.1,2.6,999,999,999,999,1006.8,27.5,29.4,999,999,999,999
2014,12,19,22,12,210,1,2.6,999,999,999,999,1006.8,27.7,29.2,999,999,999,999
2014,12,19,22,18,999,999,999,999,999,999,999,1006.7,27.9,29.1,999,999,999,999
2014,12,19,22,24,300,1.5,2.1,999,999,999,999,1006.6,28.1,29.2,999,999,999,999
2014,12,19,22,30,300,1,1.5,999,999,999,999,1006.6,28.3,29,999,999,999,999
2014,12,19,22,36,999,0,1.5,999,999,999,999,1006.4,29.4,28.9,999,999,999,999
2014,12,19,22,42,999,0,1.5,999,999,999,999,1006.3,30.1,29,999,999,999,999
2014,12,19,22,48,70,1.5,2.1,999,999,999,999,1006.2,28.4,29,999,999,999,999
2014,12,19,22,54,70,0.5,2.1,999,999,999,999,1006.1,28.6,29.1,999,999,999,999
2014,12,19,23,0,20,1.5,2.6,999,999,999,999,1006,29.2,29.1,999,999,-1.2,999
2014,12,19,23,6,50,1.5,2.1,999,999,999,999,1005.9,28.4,29.1,999,999,999,999
2014,12,19,23,12,60,1,1.5,999,999,999,999,1005.9,28.2,29.1,999,999,999,999
2014,12,19,23,18,270,1.5,4.1,999,999,999,999,1005.8,28.8,29.2,999,999,999,999
2014,12,19,23,24,260,2.6,3.1,999,999,999,999,1005.8,28.9,29.2,999,999,999,999
2014,12,19,23,30,260,0.5,2.6,999,999,999,999,1005.9,29.3,29.2,999,999,999,999
2014,12,19,23,36,999,0,2.1,999,999,999,999,1006,29,29.2,999,999,999,999
2014,12,19,23,42,70,2.1,3.1,999,999,999,999,1006,28.3,29.2,999,999,999,999
2014,12,19,23,48,70,3.6,5.1,999,999,999,999,1006,28,29.2,999,999,999,999
2014,12,19,23,54,60,2.1,5.1,999,999,999,999,1006,28.1,29.3,999,999,999,999
2014,12,20,0,0,40,1.5,2.6,999,999,999,999,1006.1,28.3,29.3,999,999,-0.8,999
2014,12,20,0,6,40,1,2.6,999,999,999,999,1006,28.5,29.3,999,999,999,999
2014,12,20,0,12,110,2.1,2.6,999,999,999,999,1006,28,29.3,999,999,999,999
2014,12,20,0,18,70,5.7,6.7,999,999,999,999,1006.1,27.2,29.3,999,999,999,999
2014,12,20,0,24,80,3.1,7.2,999,999,999,999,1006.2,26.5,29.5,999,999,999,999
2014,12,20,0,30,140,2.1,3.6,999,999,999,999,1006.2,26.4,29.5,999,999,999,999
2014,12,20,0,36,190,1.5,3.1,999,999,999,999,1006,26.4,29.4,999,999,999,999
2014,12,20,0,42,250,1,2.1,999,999,999,999,1005.9,27.1,29.4,999,999,999,999
2014,12,20,0,48,290,1,2.1,999,999,999,999,1005.9,27.7,29.4,999,999,999,999
2014,12,20,0,54,320,0.5,1.5,999,999,999,999,1005.8,28.3,29.6,999,999,999,999
