YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2014,10,24,8,12,999,999,999,999,999,999,999,1013,27,29,999,999,999,999
2014,10,24,8,18,999,999,999,999,999,999,999,1013,26.9,29,999,999,999,999
2014,10,24,8,24,999,999,999,999,999,999,999,1013.1,27,29,999,999,999,999
2014,10,24,8,30,999,999,999,999,999,999,999,1013.1,27,29,999,999,999,999
2014,10,24,8,36,999,999,999,999,999,999,999,1013.1,27.1,29,999,999,999,999
2014,10,24,8,42,999,999,999,999,999,999,999,1013.1,27,29,999,999,999,999
2014,10,24,8,48,999,999,999,999,999,999,999,1013.2,26.9,29,999,999,999,999
2014,10,24,8,54,999,999,999,999,999,999,999,1013.2,26.8,29.1,999,999,999,999
2014,10,24,9,0,999,999,999,999,999,999,999,1013.2,27,29.1,999,999,1.5,999
2014,10,24,9,6,999,999,999,999,999,999,999,1013.2,26.8,29.1,999,999,999,999
2014,10,24,9,12,999,999,999,999,999,999,999,1013.1,26.7,29,999,999,999,999
2014,10,24,9,18,999,999,999,999,999,999,999,1013.1,26.8,29,999,999,999,999
2014,10,24,9,24,999,999,999,999,999,999,999,1013.1,27,29,999,999,999,999
2014,10,24,9,30,999,999,999,999,999,999,999,1013,26.8,29,999,999,999,999
2014,10,24,9,36,999,999,999,999,999,999,999,1012.9,26.8,29,999,999,999,999
2014,10,24,9,42,999,999,999,999,999,999,999,1012.8,26.9,29,999,999,999,999
2014,10,24,9,48,999,999,999,999,999,999,999,1012.8,26.8,29,999,999,999,999
2014,10,24,9,54,999,999,999,999,999,999,999,1012.7,26.9,29,999,999,999,999
2014,10,24,10,0,999,999,999,999,999,999,999,1012.5,27,29.1,999,999,0,999
2014,10,24,10,6,999,999,999,999,999,999,999,1012.4,27,29,999,999,999,999
2014,10,24,10,12,999,999,999,999,999,999,999,1012.5,27.1,29.1,999,999,999,999
2014,10,24,10,18,999,999,999,999,999,999,999,1012.5,27.1,29.1,999,999,999,999
2014,10,24,10,24,999,999,999,999,999,999,999,1012.5,27.1,29.1,999,999,999,999
2014,10,24,10,30,999,999,999,999,999,999,999,1012.4,27,29.1,999,999,999,999
2014,10,24,10,36,999,999,999,999,999,999,999,1012.3,26.9,29.1,999,999,999,999
2014,10,24,10,42,999,999,999,999,999,999,999,1012.3,26.9,29.1,999,999,999,999
2014,10,24,10,48,999,999,999,999,999,999,999,1012.2,26.9,29.1,999,999,999,999
2014,10,24,10,54,999,999,999,999,999,999,999,1012.2,27,29.1,999,999,999,999
2014,10,24,11,0,999,999,999,999,999,999,999,1012.2,26.8,29.1,999,999,-0.7,999
2014,10,24,11,6,999,999,999,999,999,999,999,1012.1,26.7,29.1,999,999,999,999
2014,10,24,11,12,999,999,999,999,999,999,999,1012,26.7,29.1,999,999,999,999
2014,10,24,11,18,999,999,999,999,999,999,999,1012,26.7,29.1,999,999,999,999
2014,10,24,11,24,999,999,999,999,999,999,999,1012,26.7,29.1,999,999,999,999
2014,10,24,11,30,999,999,999,999,999,999,999,1011.9,26.7,29.1,999,999,999,999
2014,10,24,11,36,999,999,999,999,999,999,999,1011.8,26.5,29.1,999,999,999,999
2014,10,24,11,42,999,999,999,999,999,999,999,1011.6,26.5,29.1,999,999,999,999
2014,10,24,11,48,999,999,999,999,999,999,999,1011.6,26.5,29.1,999,999,999,999
2014,10,24,11,54,999,999,999,999,999,999,999,1011.6,26.6,29.1,999,999,999,999
2014,10,24,12,0,999,999,999,999,999,999,999,1011.4,26.6,29.1,999,999,-1.8,999
2014,10,24,12,6,999,999,999,999,999,999,999,1011.4,26.5,29.1,999,999,999,999
2014,10,24,12,12,999,999,999,999,999,999,999,1011.3,26.6,29.1,999,999,999,999
2014,10,24,12,18,999,999,999,999,999,999,999,1011.3,26.7,29.1,999,999,999,999
2014,10,24,12,24,999,999,999,999,999,999,999,1011.1,26.6,29.1,999,999,999,999
2014,10,24,12,30,999,999,999,999,999,999,999,1011.1,26.7,29.1,999,999,999,999
2014,10,24,12,36,999,999,999,999,999,999,999,1011,26.8,29,999,999,999,999
2014,10,24,12,42,999,999,999,999,999,999,999,1010.9,26.7,29.1,999,999,999,999
2014,10,24,12,48,999,999,999,999,999,999,999,1010.9,26.6,29,999,999,999,999
2014,10,24,12,54,999,999,999,999,999,999,999,1010.8,26.7,29,999,999,999,999
2014,10,24,13,0,999,999,999,999,999,999,999,1010.8,26.7,29,999,999,-1.7,999
2014,10,24,13,6,999,999,999,999,999,999,999,1010.7,26.6,29,999,999,999,999
2014,10,24,13,12,999,999,999,999,999,999,999,1010.7,26.6,29,999,999,999,999
2014,10,24,13,18,999,999,999,999,999,999,999,1010.6,26.6,29,999,999,999,999
2014,10,24,13,24,999,999,999,999,999,999,999,1010.5,26.6,28.9,999,999,999,999
2014,10,24,13,30,999,999,999,999,999,999,999,1010.5,26.6,28.9,999,999,999,999
2014,10,24,13,36,999,999,999,999,999,999,999,1010.5,26.5,28.9,999,999,999,999
2014,10,24,13,42,999,999,999,999,999,999,999,1010.5,26.4,28.9,999,999,999,999
2014,10,24,13,48,999,999,999,999,999,999,999,1010.4,26.5,28.9,999,999,999,999
2014,10,24,13,54,999,999,999,999,999,999,999,1010.4,26.3,28.9,999,999,999,999
2014,10,24,14,0,999,999,999,999,999,999,999,1010.4,26.5,28.9,999,999,-1.8,999
2014,10,24,14,6,999,999,999,999,999,999,999,1010.4,26.6,28.9,999,999,999,999
2014,10,24,14,12,999,999,999,999,999,999,999,1010.5,26.7,28.9,999,999,999,999
2014,10,24,14,18,999,999,999,999,999,999,999,1010.4,26.5,28.9,999,999,999,999
2014,10,24,14,24,999,999,999,999,999,999,999,1010.4,26.4,28.9,999,999,999,999
2014,10,24,14,30,999,999,999,999,999,999,999,1010.4,26.3,28.9,999,999,999,999
2014,10,24,14,36,999,999,999,999,999,999,999,1010.4,26.4,28.9,999,999,999,999
2014,10,24,14,42,999,999,999,999,999,999,999,1010.4,26.3,28.9,999,999,999,999
2014,10,24,14,48,999,999,999,999,999,999,999,1010.4,26.1,28.9,999,999,999,999
2014,10,24,14,54,999,999,999,999,999,999,999,1010.4,26.2,28.9,999,999,999,999
2014,10,24,15,0,999,999,999,999,999,999,999,1010.4,26,28.9,999,999,-1,999
2014,10,24,15,6,999,999,999,999,999,999,999,1010.5,26.3,28.9,999,999,999,999
2014,10,24,15,12,999,999,999,999,999,999,999,1010.6,26.1,28.9,999,999,999,999
2014,10,24,15,18,999,999,999,999,999,999,999,1010.6,26.2,28.9,999,999,999,999
2014,10,24,15,24,999,999,999,999,999,999,999,1010.6,26.2,28.9,999,999,999,999
2014,10,24,15,30,999,999,999,999,999,999,999,1010.7,26.1,28.9,999,999,999,999
2014,10,24,15,36,999,999,999,999,999,999,999,1010.7,26,28.9,999,999,999,999
2014,10,24,15,42,999,999,999,999,999,999,999,1010.7,25.9,28.9,999,999,999,999
2014,10,24,15,48,999,999,999,999,999,999,999,1010.8,25.8,28.9,999,999,999,999
2014,10,24,15,54,999,999,999,999,999,999,999,1010.9,25.6,28.9,999,999,999,999
2014,10,24,16,0,999,999,999,999,999,999,999,1010.9,25.5,28.9,999,999,0,999
2014,10,24,16,6,999,999,999,999,999,999,999,1011,25.4,28.9,999,999,999,999
2014,10,24,16,12,999,999,999,999,999,999,999,1011.1,25.6,28.9,999,999,999,999
2014,10,24,16,18,999,999,999,999,999,999,999,1011.1,25.4,28.9,999,999,999,999
2014,10,24,16,24,999,999,999,999,999,999,999,1011.1,25.1,28.9,999,999,999,999
2014,10,24,16,30,999,999,999,999,999,999,999,1011.2,25.1,28.9,999,999,999,999
2014,10,24,16,36,999,999,999,999,999,999,999,1011.1,25.1,28.9,999,999,999,999
2014,10,24,16,42,999,999,999,999,999,999,999,1011.1,25.3,28.9,999,999,999,999
2014,10,24,16,48,999,999,999,999,999,999,999,1011.1,25,28.9,999,999,999,999
2014,10,24,16,54,999,999,999,999,999,999,999,1011.1,24.9,28.9,999,999,999,999
2014,10,24,17,0,999,999,999,999,999,999,999,1011.2,25,28.8,999,999,0.8,999
2014,10,24,17,6,999,999,999,999,999,999,999,1011.1,25.1,28.8,999,999,999,999
2014,10,24,17,12,999,999,999,999,999,999,999,1011.1,25.3,28.8,999,999,999,999
2014,10,24,17,18,999,999,999,999,999,999,999,1011.2,25.5,28.8,999,999,999,999
2014,10,24,17,24,999,999,999,999,999,999,999,1011.3,25.4,28.8,999,999,999,999
2014,10,24,17,30,999,999,999,999,999,999,999,1011.2,25.6,28.8,999,999,999,999
2014,10,24,17,36,999,999,999,999,999,999,999,1011.3,25.8,28.8,999,999,999,999
2014,10,24,17,42,999,999,999,999,999,999,999,1011.3,26.1,28.8,999,999,999,999
2014,10,24,17,48,999,999,999,999,999,999,999,1011.3,26.8,28.8,999,999,999,999
2014,10,24,17,54,999,999,999,999,999,999,999,1011.4,26.9,28.9,999,999,999,999
2014,10,24,18,0,999,999,999,999,999,999,999,1011.5,26.8,28.9,999,999,1.1,999
2014,10,24,18,6,999,999,999,999,999,999,999,1011.6,27.1,28.9,999,999,999,999
2014,10,24,18,12,999,999,999,999,999,999,999,1011.7,27.7,28.9,999,999,999,999
2014,10,24,18,18,999,999,999,999,999,999,999,1011.7,27.3,28.8,999,999,999,999
2014,10,24,18,24,999,999,999,999,999,999,999,1011.8,27.3,28.8,999,999,999,999
2014,10,24,18,30,999,999,999,999,999,999,999,1011.9,27.9,28.8,999,999,999,999
2014,10,24,18,36,999,999,999,999,999,999,999,1011.9,28.2,28.9,999,999,999,999
2014,10,24,18,42,999,999,999,999,999,999,999,1011.9,28,28.9,999,999,999,999
2014,10,24,18,48,999,999,999,999,999,999,999,1012.1,28,28.9,999,999,999,999
2014,10,24,18,54,999,999,999,999,999,999,999,1012.2,27.8,28.9,999,999,999,999
2014,10,24,19,0,999,999,999,999,999,999,999,1012.4,28,28.9,999,999,1.5,999
2014,10,24,19,6,999,999,999,999,999,999,999,1012.4,28.1,28.9,999,999,999,999
2014,10,24,19,12,999,999,999,999,999,999,999,1012.5,28,28.9,999,999,999,999
2014,10,24,19,18,999,999,999,999,999,999,999,1012.6,28.2,28.9,999,999,999,999
2014,10,24,19,24,999,999,999,999,999,999,999,1012.7,28.1,28.9,999,999,999,999
2014,10,24,19,30,999,999,999,999,999,999,999,1012.7,28.2,28.9,999,999,999,999
2014,10,24,19,36,999,999,999,999,999,999,999,1012.8,28,28.9,999,999,999,999
2014,10,24,19,42,999,999,999,999,999,999,999,1012.8,28.1,28.9,999,999,999,999
2014,10,24,19,48,999,999,999,999,999,999,999,1012.8,28.1,28.9,999,999,999,999
2014,10,24,19,54,999,999,999,999,999,999,999,1012.8,28.3,28.9,999,999,999,999
2014,10,24,20,0,999,999,999,999,999,999,999,1012.9,28.2,28.9,999,999,1.7,999
2014,10,24,20,6,999,999,999,999,999,999,999,1012.8,28,28.9,999,999,999,999
2014,10,24,20,12,999,999,999,999,999,999,999,1012.8,28.4,28.9,999,999,999,999
2014,10,24,20,18,999,999,999,999,999,999,999,1012.8,28.3,28.9,999,999,999,999
2014,10,24,20,24,999,999,999,999,999,999,999,1012.7,28.7,28.9,999,999,999,999
2014,10,24,20,30,999,999,999,999,999,999,999,1012.6,28.6,28.9,999,999,999,999
2014,10,24,20,36,999,999,999,999,999,999,999,1012.6,28.3,28.8,999,999,999,999
2014,10,24,20,42,999,999,999,999,999,999,999,1012.5,28.5,28.9,999,999,999,999
2014,10,24,20,48,999,999,999,999,999,999,999,1012.4,28.1,28.9,999,999,999,999
2014,10,24,20,54,999,999,999,999,999,999,999,1012.3,28.2,28.9,999,999,999,999
2014,10,24,21,0,999,999,999,999,999,999,999,1012.3,28.4,28.9,999,999,0.8,999
2014,10,24,21,6,999,999,999,999,999,999,999,1012.3,28.5,28.9,999,999,999,999
2014,10,24,21,12,999,999,999,999,999,999,999,1012.2,28.8,28.9,999,999,999,999
2014,10,24,21,18,999,999,999,999,999,999,999,1012.1,28.6,29,999,999,999,999
2014,10,24,21,24,999,999,999,999,999,999,999,1012.1,28.4,29,999,999,999,999
2014,10,24,21,30,999,999,999,999,999,999,999,1012.1,28.5,29,999,999,999,999
2014,10,24,21,36,999,999,999,999,999,999,999,1012,28.4,29,999,999,999,999
2014,10,24,21,42,999,999,999,999,999,999,999,1011.9,28.5,28.9,999,999,999,999
2014,10,24,21,48,999,999,999,999,999,999,999,1011.8,28.5,29,999,999,999,999
2014,10,24,21,54,999,999,999,999,999,999,999,1011.8,28.6,28.9,999,999,999,999
2014,10,24,22,0,999,999,999,999,999,999,999,1011.7,28.7,29,999,999,-0.7,999
2014,10,24,22,6,999,999,999,999,999,999,999,1011.6,29.1,29,999,999,999,999
2014,10,24,22,12,999,999,999,999,999,999,999,1011.5,28.6,29,999,999,999,999
2014,10,24,22,18,999,999,999,999,999,999,999,1011.4,28.7,29,999,999,999,999
2014,10,24,22,24,999,999,999,999,999,999,999,1011.3,28.5,29,999,999,999,999
2014,10,24,22,30,999,999,999,999,999,999,999,1011.3,28.4,29,999,999,999,999
2014,10,24,22,36,999,999,999,999,999,999,999,1011.3,29.3,29,999,999,999,999
2014,10,24,22,42,999,999,999,999,999,999,999,1011.2,28.8,29,999,999,999,999
2014,10,24,22,48,999,999,999,999,999,999,999,1011.2,28.4,29.1,999,999,999,999
2014,10,24,22,54,999,999,999,999,999,999,999,1011.1,28.7,29.1,999,999,999,999
2014,10,24,23,0,999,999,999,999,999,999,999,1011.1,28.4,29.1,999,999,-1.8,999
2014,10,24,23,6,999,999,999,999,999,999,999,1011,29.1,29.2,999,999,999,999
2014,10,24,23,12,999,999,999,999,999,999,999,1010.9,29.4,29.2,999,999,999,999
2014,10,24,23,18,999,999,999,999,999,999,999,1010.8,29.3,29.2,999,999,999,999
2014,10,24,23,24,999,999,999,999,999,999,999,1010.7,29,29.2,999,999,999,999
2014,10,24,23,30,999,999,999,999,999,999,999,1010.7,28.8,29.3,999,999,999,999
2014,10,24,23,36,999,999,999,999,999,999,999,1010.7,29,29.3,999,999,999,999
2014,10,24,23,42,999,999,999,999,999,999,999,1010.5,29.5,29.3,999,999,999,999
2014,10,24,23,48,999,999,999,999,999,999,999,1010.5,29.4,29.3,999,999,999,999
2014,10,24,23,54,999,999,999,999,999,999,999,1010.5,28.8,29.3,999,999,999,999
2014,10,25,0,0,999,999,999,999,999,999,999,1010.4,28.8,29.4,999,999,-1.9,999
2014,10,25,0,6,999,999,999,999,999,999,999,1010.4,29.1,29.4,999,999,999,999
2014,10,25,0,12,999,999,999,999,999,999,999,1010.3,29.2,29.4,999,999,999,999
2014,10,25,0,18,999,999,999,999,999,999,999,1010.3,29,29.4,999,999,999,999
2014,10,25,0,24,999,999,999,999,999,999,999,1010.2,29.7,29.4,999,999,999,999
2014,10,25,0,30,999,999,999,999,999,999,999,1010.2,29.1,29.4,999,999,999,999
2014,10,25,0,36,999,999,999,999,999,999,999,1010.1,29.2,29.4,999,999,999,999
2014,10,25,0,42,999,999,999,999,999,999,999,1010.1,28.9,29.4,999,999,999,999
2014,10,25,0,48,999,999,999,999,999,999,999,1009.9,29.4,29.4,999,999,999,999
2014,10,25,0,54,999,999,999,999,999,999,999,1009.9,29,29.5,999,999,999,999
2014,10,25,1,0,999,999,999,999,999,999,999,1009.7,28.9,29.5,999,999,-2,999
2014,10,25,1,6,999,999,999,999,999,999,999,1009.7,29.2,29.5,999,999,999,999
2014,10,25,1,12,999,999,999,999,999,999,999,1009.5,29.6,29.5,999,999,999,999
2014,10,25,1,18,999,999,999,999,999,999,999,1009.5,29.1,29.5,999,999,999,999
2014,10,25,1,24,999,999,999,999,999,999,999,1009.4,29.6,29.5,999,999,999,999
2014,10,25,1,30,999,999,999,999,999,999,999,1009.3,28.9,29.5,999,999,999,999
2014,10,25,1,36,999,999,999,999,999,999,999,1009.3,28.8,29.5,999,999,999,999
2014,10,25,1,42,999,999,999,999,999,999,999,1009.2,29.2,29.6,999,999,999,999
2014,10,25,1,48,999,999,999,999,999,999,999,1009.2,29.5,29.6,999,999,999,999
2014,10,25,1,54,999,999,999,999,999,999,999,1009.1,29.2,29.6,999,999,999,999
2014,10,25,2,0,999,999,999,999,999,999,999,1009.1,29.7,29.6,999,999,-2,999
2014,10,25,2,6,999,999,999,999,999,999,999,1009,28.9,29.6,999,999,999,999
2014,10,25,2,12,999,999,999,999,999,999,999,1008.9,29.4,29.6,999,999,999,999
2014,10,25,2,18,999,999,999,999,999,999,999,1008.9,29.7,29.6,999,999,999,999
2014,10,25,2,24,999,999,999,999,999,999,999,1008.9,29.1,29.6,999,999,999,999
2014,10,25,2,30,999,999,999,999,999,999,999,1008.9,29,29.6,999,999,999,999
2014,10,25,2,36,999,999,999,999,999,999,999,1008.8,29.2,29.6,999,999,999,999
2014,10,25,2,42,999,999,999,999,999,999,999,1008.7,29.1,29.7,999,999,999,999
2014,10,25,2,48,999,999,999,999,999,999,999,1008.7,29.2,29.6,999,999,999,999
2014,10,25,2,54,999,999,999,999,999,999,999,1008.6,30.1,29.6,999,999,999,999
2014,10,25,3,0,999,999,999,999,999,999,999,1008.6,28.9,29.6,999,999,-1.8,999
2014,10,25,3,6,999,999,999,999,999,999,999,1008.5,29.4,999,999,999,999,999
2014,10,25,3,12,999,999,999,999,999,999,999,1008.4,29,999,999,999,999,999
2014,10,25,3,18,999,999,999,999,999,999,999,1008.4,29,999,999,999,999,999
2014,10,25,3,24,999,999,999,999,999,999,999,1008.4,28.9,29.5,999,999,999,999
2014,10,25,3,30,999,999,999,999,999,999,999,1008.4,28.9,29.5,999,999,999,999
2014,10,25,3,36,999,999,999,999,999,999,999,1008.4,28.8,29.6,999,999,999,999
2014,10,25,3,42,999,999,999,999,999,999,999,1008.4,28.7,29.6,999,999,999,999
2014,10,25,3,48,999,999,999,999,999,999,999,1008.4,28.8,29.6,999,999,999,999
2014,10,25,3,54,999,999,999,999,999,999,999,1008.5,28.8,29.6,999,999,999,999
2014,10,25,4,0,999,999,999,999,999,999,999,1008.6,28.6,29.6,999,999,-1.1,999
2014,10,25,4,6,999,999,999,999,999,999,999,1008.6,28.6,29.6,999,999,999,999
2014,10,25,4,12,999,999,999,999,999,999,999,1008.6,28.5,29.6,999,999,999,999
2014,10,25,4,18,999,999,999,999,999,999,999,1008.7,28.5,29.6,999,999,999,999
2014,10,25,4,24,999,999,999,999,999,999,999,1008.8,28.5,29.6,999,999,999,999
2014,10,25,4,30,999,999,999,999,999,999,999,1008.8,28.5,29.6,999,999,999,999
2014,10,25,4,36,999,999,999,999,999,999,999,1008.8,28.5,29.6,999,999,999,999
2014,10,25,4,42,999,999,999,999,999,999,999,1008.9,28.5,29.6,999,999,999,999
2014,10,25,4,48,999,999,999,999,999,999,999,1009,28.3,29.6,999,999,999,999
2014,10,25,4,54,999,999,999,999,999,999,999,1009.1,28.2,29.6,999,999,999,999
2014,10,25,5,0,999,999,999,999,999,999,999,1009.1,28.2,29.6,999,999,0,999
2014,10,25,5,6,999,999,999,999,999,999,999,1009.1,28.3,29.6,999,999,999,999
2014,10,25,5,12,999,999,999,999,999,999,999,1009.2,28.3,29.6,999,999,999,999
2014,10,25,5,18,999,999,999,999,999,999,999,1009.2,28.4,29.6,999,999,999,999
2014,10,25,5,24,999,999,999,999,999,999,999,1009.3,28.3,29.6,999,999,999,999
2014,10,25,5,30,999,999,999,999,999,999,999,1009.3,28.2,29.4,999,999,999,999
2014,10,25,5,36,999,999,999,999,999,999,999,1009.3,28.3,29.6,999,999,999,999
2014,10,25,5,42,999,999,999,999,999,999,999,1009.3,28.3,29.5,999,999,999,999
2014,10,25,5,48,999,999,999,999,999,999,999,1009.4,28.2,29.6,999,999,999,999
2014,10,25,5,54,999,999,999,999,999,999,999,1009.4,28.3,29.6,999,999,999,999
2014,10,25,6,0,999,999,999,999,999,999,999,1009.4,28.2,29.5,999,999,0.8,999
2014,10,25,6,6,999,999,999,999,999,999,999,1009.5,28.2,29.6,999,999,999,999
2014,10,25,6,12,999,999,999,999,999,999,999,1009.5,28.1,29.4,999,999,999,999
2014,10,25,6,18,999,999,999,999,999,999,999,1009.6,28.1,29.5,999,999,999,999
