2014	3	1	4	48	210	1.5	2.1	MM	MM	MM	MM	1005.6	28.6	29.8	MM	MM	MM	MM
2014	3	1	4	54	210	2.6	3.6	MM	MM	MM	MM	1005.6	28.5	29.8	MM	MM	MM	MM
2014	3	1	5	0	200	3.1	5.1	MM	MM	MM	MM	1005.7	28.5	29.8	MM	MM	0	MM
2014	3	1	5	6	220	2.6	4.1	MM	MM	MM	MM	1005.7	28.6	29.8	MM	MM	MM	MM
2014	3	1	5	12	190	2.6	4.1	MM	MM	MM	MM	1005.8	28.5	29.8	MM	MM	MM	MM
2014	3	1	5	18	200	3.1	4.1	MM	MM	MM	MM	1005.8	28.5	29.8	MM	MM	MM	MM
2014	3	1	5	24	200	2.1	2.6	MM	MM	MM	MM	1005.9	28.5	29.8	MM	MM	MM	MM
2014	3	1	5	30	170	2.6	3.6	MM	MM	MM	MM	1006	28.5	29.8	MM	MM	MM	MM
2014	3	1	5	36	190	1.5	4.1	MM	MM	MM	MM	1006.1	28.4	29.8	MM	MM	MM	MM
2014	3	1	5	42	210	2.1	3.1	MM	MM	MM	MM	1006.1	28.2	29.7	MM	MM	MM	MM
2014	3	1	5	48	190	1.5	3.6	MM	MM	MM	MM	1006.2	28.5	29.7	MM	MM	MM	MM
2014	3	1	5	54	200	2.6	3.6	MM	MM	MM	MM	1006.2	28.5	29.7	MM	MM	MM	MM
2014	3	1	6	0	170	3.1	5.1	MM	MM	MM	MM	1006.3	28.4	29.8	MM	MM	0.6	MM
2014	3	1	6	6	220	1.5	6.2	MM	MM	MM	MM	1006.3	MM	29.8	MM	MM	MM	MM
2014	3	1	6	12	MM	0	3.1	MM	MM	MM	MM	1006.4	MM	29.7	MM	MM	MM	MM
2014	3	1	6	18	160	2.1	2.6	MM	MM	MM	MM	1006.4	MM	29.7	MM	MM	MM	MM
2014	3	1	6	24	120	3.6	6.2	MM	MM	MM	MM	1006.3	28.6	29.7	MM	MM	MM	MM
2014	3	1	6	30	130	2.1	4.1	MM	MM	MM	MM	1006.4	28.6	29.7	MM	MM	MM	MM
2014	3	1	6	36	140	1.5	6.2	MM	MM	MM	MM	1006.4	28.5	29.7	MM	MM	MM	MM
2014	3	1	6	42	140	2.6	5.7	MM	MM	MM	MM	1006.4	28.5	29.7	MM	MM	MM	MM
2014	3	1	6	48	150	2.1	4.1	MM	MM	MM	MM	1006.4	28.5	29.7	MM	MM	MM	MM
2014	3	1	6	54	160	2.1	4.6	MM	MM	MM	MM	1006.5	28.4	29.7	MM	MM	MM	MM
2014	3	1	7	0	120	3.1	5.7	MM	MM	MM	MM	1006.6	28.5	29.7	MM	MM	1.1	MM
2014	3	1	7	6	140	2.1	4.6	MM	MM	MM	MM	1006.8	28.6	29.7	MM	MM	MM	MM
2014	3	1	7	12	190	2.1	5.7	MM	MM	MM	MM	1006.9	28.5	29.7	MM	MM	MM	MM
2014	3	1	7	18	200	1	3.6	MM	MM	MM	MM	1007.1	28.3	29.7	MM	MM	MM	MM
2014	3	1	7	24	240	2.1	4.1	MM	MM	MM	MM	1007.2	28.4	29.7	MM	MM	MM	MM
2014	3	1	7	30	220	3.1	5.1	MM	MM	MM	MM	1007.3	28.5	29.7	MM	MM	MM	MM
2014	3	1	7	36	230	2.1	6.2	MM	MM	MM	MM	1007.3	28.5	29.7	MM	MM	MM	MM
2014	3	1	7	42	250	3.1	6.2	MM	MM	MM	MM	1007.4	28.6	29.7	MM	MM	MM	MM
2014	3	1	7	48	230	2.6	5.1	MM	MM	MM	MM	1007.5	28.6	29.7	MM	MM	MM	MM
2014	3	1	7	54	230	2.6	7.2	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	0	230	3.6	8.2	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	2	MM
2014	3	1	8	6	240	3.6	5.7	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	12	200	3.6	6.2	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	18	230	4.1	6.7	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	24	240	3.1	5.7	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	30	240	4.1	6.7	MM	MM	MM	MM	1007.8	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	36	220	3.1	6.2	MM	MM	MM	MM	1007.9	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	42	220	3.1	8.8	MM	MM	MM	MM	1008	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	48	250	4.1	7.7	MM	MM	MM	MM	1007.9	28.6	29.7	MM	MM	MM	MM
2014	3	1	8	54	340	1.5	6.7	MM	MM	MM	MM	1008	28.7	29.7	MM	MM	MM	MM
2014	3	1	9	0	240	3.6	6.7	MM	MM	MM	MM	1007.9	28.6	29.7	MM	MM	1.6	MM
2014	3	1	9	6	240	3.6	6.2	MM	MM	MM	MM	1008	28.6	29.7	MM	MM	MM	MM
2014	3	1	9	12	220	4.1	7.2	MM	MM	MM	MM	1007.9	28.7	29.7	MM	MM	MM	MM
2014	3	1	9	18	210	2.1	6.7	MM	MM	MM	MM	1008	28.7	29.7	MM	MM	MM	MM
2014	3	1	9	24	240	2.6	5.1	MM	MM	MM	MM	1008	28.6	29.7	MM	MM	MM	MM
2014	3	1	9	30	250	3.1	5.7	MM	MM	MM	MM	1008	28.6	29.7	MM	MM	MM	MM
2014	3	1	9	36	250	2.6	4.6	MM	MM	MM	MM	1008	28.6	29.7	MM	MM	MM	MM
2014	3	1	9	42	220	3.1	8.2	MM	MM	MM	MM	1007.9	28.5	29.7	MM	MM	MM	MM
2014	3	1	9	48	230	2.1	5.7	MM	MM	MM	MM	1007.9	28.6	29.7	MM	MM	MM	MM
2014	3	1	9	54	230	3.1	6.2	MM	MM	MM	MM	1007.8	28.6	29.7	MM	MM	MM	MM
2014	3	1	10	0	210	2.6	6.7	MM	MM	MM	MM	1007.8	28.6	29.7	MM	MM	1.2	MM
2014	3	1	10	6	220	3.1	7.2	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	MM	MM
2014	3	1	10	12	140	2.1	7.2	MM	MM	MM	MM	1007.7	28.7	29.7	MM	MM	MM	MM
2014	3	1	10	18	220	2.1	5.7	MM	MM	MM	MM	1007.8	28.6	29.7	MM	MM	MM	MM
2014	3	1	10	24	200	2.6	6.2	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	MM	MM
2014	3	1	10	30	300	1.5	6.2	MM	MM	MM	MM	1007.7	28.7	29.7	MM	MM	MM	MM
2014	3	1	10	36	200	3.1	6.2	MM	MM	MM	MM	1007.7	28.6	29.7	MM	MM	MM	MM
2014	3	1	10	42	200	2.6	5.7	MM	MM	MM	MM	1007.6	28.6	29.7	MM	MM	MM	MM
2014	3	1	10	48	160	4.6	9.8	MM	MM	MM	MM	1007.6	28.7	29.7	MM	MM	MM	MM
2014	3	1	10	54	220	3.1	5.7	MM	MM	MM	MM	1007.6	28.6	29.7	MM	MM	MM	MM
2014	3	1	11	0	230	2.6	6.7	MM	MM	MM	MM	1007.6	28.4	29.7	MM	MM	0	MM
2014	3	1	11	6	190	2.6	6.7	MM	MM	MM	MM	1007.6	28.2	29.7	MM	MM	MM	MM
2014	3	1	11	12	250	2.1	5.1	MM	MM	MM	MM	1007.6	28.2	29.7	MM	MM	MM	MM
2014	3	1	11	18	240	2.6	4.1	MM	MM	MM	MM	1007.6	28.1	29.7	MM	MM	MM	MM
2014	3	1	11	24	230	2.1	5.1	MM	MM	MM	MM	1007.5	28.1	29.7	MM	MM	MM	MM
2014	3	1	11	30	200	2.1	4.6	MM	MM	MM	MM	1007.5	28	29.7	MM	MM	MM	MM
2014	3	1	11	36	170	2.6	5.7	MM	MM	MM	MM	1007.3	28.1	29.7	MM	MM	MM	MM
2014	3	1	11	42	130	1	5.7	MM	MM	MM	MM	1007.4	28.2	29.7	MM	MM	MM	MM
2014	3	1	11	48	200	2.6	4.1	MM	MM	MM	MM	1007.5	28.1	29.7	MM	MM	MM	MM
2014	3	1	11	54	200	2.1	5.1	MM	MM	MM	MM	1007.4	28.2	29.7	MM	MM	MM	MM
2014	3	1	12	0	210	3.6	5.1	MM	MM	MM	MM	1007.4	28.2	29.7	MM	MM	-0.5	MM
2014	3	1	12	24	240	4.1	7.7	MM	MM	MM	MM	1007.4	28.2	29.7	MM	MM	MM	MM
2014	3	1	12	30	240	4.1	8.8	MM	MM	MM	MM	1007.3	28.2	29.6	MM	MM	MM	MM
2014	3	1	12	36	240	4.1	9.3	MM	MM	MM	MM	1007.2	28.2	29.7	MM	MM	MM	MM
2014	3	1	12	42	240	4.1	8.8	MM	MM	MM	MM	1007.1	28.2	29.6	MM	MM	MM	MM
2014	3	1	12	48	240	4.1	6.7	MM	MM	MM	MM	1007.1	28.2	29.7	MM	MM	MM	MM
2014	3	1	12	54	240	5.7	9.3	MM	MM	MM	MM	1007	28.1	29.7	MM	MM	MM	MM
2014	3	1	13	0	220	2.6	9.3	MM	MM	MM	MM	1006.8	28.1	29.6	MM	MM	-1	MM
2014	3	1	13	6	240	4.1	6.2	MM	MM	MM	MM	1006.7	28	29.7	MM	MM	MM	MM
2014	3	1	13	12	240	5.1	9.3	MM	MM	MM	MM	1006.7	28.1	29.7	MM	MM	MM	MM
2014	3	1	13	18	240	5.7	9.8	MM	MM	MM	MM	1006.6	28.1	29.7	MM	MM	MM	MM
2014	3	1	13	24	220	3.1	6.7	MM	MM	MM	MM	1006.5	28	29.7	MM	MM	MM	MM
2014	3	1	13	30	250	3.1	7.7	MM	MM	MM	MM	1006.5	28.1	29.7	MM	MM	MM	MM
2014	3	1	13	36	220	3.6	7.7	MM	MM	MM	MM	1006.3	28.1	29.7	MM	MM	MM	MM
2014	3	1	13	42	230	5.7	7.7	MM	MM	MM	MM	1006.3	28.2	29.7	MM	MM	MM	MM
2014	3	1	13	48	240	4.6	7.2	MM	MM	MM	MM	1006.2	28.2	29.7	MM	MM	MM	MM
2014	3	1	13	54	220	4.6	9.8	MM	MM	MM	MM	1006	28.2	29.7	MM	MM	MM	MM
2014	3	1	14	0	240	4.6	10.8	MM	MM	MM	MM	1006.1	28.3	29.7	MM	MM	-1.5	MM
2014	3	1	14	6	240	3.6	9.3	MM	MM	MM	MM	1006.1	28.3	29.7	MM	MM	MM	MM
2014	3	1	14	12	240	4.1	8.2	MM	MM	MM	MM	1005.9	28.3	29.7	MM	MM	MM	MM
2014	3	1	14	18	240	4.6	7.7	MM	MM	MM	MM	1005.8	28.3	29.7	MM	MM	MM	MM
2014	3	1	14	24	220	4.1	6.2	MM	MM	MM	MM	1005.7	28.2	29.7	MM	MM	MM	MM
2014	3	1	14	30	240	3.6	6.2	MM	MM	MM	MM	1005.6	28.2	29.7	MM	MM	MM	MM
2014	3	1	14	36	230	4.6	8.8	MM	MM	MM	MM	1005.6	28.2	29.7	MM	MM	MM	MM
2014	3	1	14	42	250	4.1	7.7	MM	MM	MM	MM	1005.7	28.1	29.7	MM	MM	MM	MM
2014	3	1	14	48	240	5.1	9.3	MM	MM	MM	MM	1005.8	28.2	29.7	MM	MM	MM	MM
2014	3	1	14	54	220	5.7	10.3	MM	MM	MM	MM	1005.7	28.1	29.7	MM	MM	MM	MM
2014	3	1	15	0	230	4.1	9.3	MM	MM	MM	MM	1005.8	28.1	29.7	MM	MM	-1.6	MM
2014	3	1	15	6	260	2.6	6.7	MM	MM	MM	MM	1005.7	28.1	29.7	MM	MM	MM	MM
2014	3	1	15	12	220	3.1	6.2	MM	MM	MM	MM	1005.7	28.1	29.7	MM	MM	MM	MM
2014	3	1	15	18	210	2.6	5.1	MM	MM	MM	MM	1005.6	28.1	29.7	MM	MM	MM	MM
2014	3	1	15	24	230	1.5	5.7	MM	MM	MM	MM	1005.7	28.1	29.7	MM	MM	MM	MM
2014	3	1	15	30	230	2.6	6.2	MM	MM	MM	MM	1005.6	28.1	29.7	MM	MM	MM	MM
2014	3	1	15	36	250	3.1	8.8	MM	MM	MM	MM	1005.7	28.3	29.7	MM	MM	MM	MM
2014	3	1	15	42	170	1.5	6.7	MM	MM	MM	MM	1005.7	28.3	29.7	MM	MM	MM	MM
2014	3	1	15	48	220	2.1	3.1	MM	MM	MM	MM	1005.7	28.2	29.7	MM	MM	MM	MM
2014	3	1	15	54	250	4.6	6.7	MM	MM	MM	MM	1005.7	28.4	29.7	MM	MM	MM	MM
2014	3	1	16	0	250	5.7	11.3	MM	MM	MM	MM	1005.7	28.4	29.7	MM	MM	-1.1	MM
2014	3	1	16	6	230	4.6	9.8	MM	MM	MM	MM	1005.9	28.5	29.7	MM	MM	MM	MM
2014	3	1	16	12	240	4.6	8.2	MM	MM	MM	MM	1005.9	28.5	29.7	MM	MM	MM	MM
2014	3	1	16	18	240	3.6	9.3	MM	MM	MM	MM	1006	28.5	29.6	MM	MM	MM	MM
2014	3	1	16	24	250	3.6	9.8	MM	MM	MM	MM	1006.2	28.5	29.6	MM	MM	MM	MM
2014	3	1	16	30	260	3.6	9.8	MM	MM	MM	MM	1006.1	28.5	29.6	MM	MM	MM	MM
2014	3	1	16	36	250	5.1	11.8	MM	MM	MM	MM	1006.3	28.5	29.6	MM	MM	MM	MM
2014	3	1	16	42	230	6.7	9.8	MM	MM	MM	MM	1006.3	28.5	29.6	MM	MM	MM	MM
2014	3	1	16	48	250	5.1	10.8	MM	MM	MM	MM	1006.5	28.3	29.6	MM	MM	MM	MM
2014	3	1	16	54	250	4.1	7.2	MM	MM	MM	MM	1006.5	28.3	29.6	MM	MM	MM	MM
2014	3	1	17	0	260	6.2	10.8	MM	MM	MM	MM	1006.6	28.4	29.6	MM	MM	0.5	MM
2014	3	1	17	6	280	6.2	9.3	MM	MM	MM	MM	1006.6	28.4	29.6	MM	MM	MM	MM
2014	3	1	17	12	280	5.1	7.7	MM	MM	MM	MM	1006.7	28.4	29.6	MM	MM	MM	MM
2014	3	1	17	18	250	3.6	7.2	MM	MM	MM	MM	1006.6	28.4	29.6	MM	MM	MM	MM
2014	3	1	17	24	260	4.6	9.8	MM	MM	MM	MM	1006.7	28.4	29.6	MM	MM	MM	MM
2014	3	1	17	30	270	4.1	9.8	MM	MM	MM	MM	1006.7	28.4	29.6	MM	MM	MM	MM
2014	3	1	17	36	260	4.1	7.2	MM	MM	MM	MM	1006.9	28.4	29.6	MM	MM	MM	MM
2014	3	1	17	42	250	4.1	7.7	MM	MM	MM	MM	1007	28.5	29.6	MM	MM	MM	MM
2014	3	1	17	48	270	3.6	9.3	MM	MM	MM	MM	1007.1	28.5	29.6	MM	MM	MM	MM
2014	3	1	17	54	250	4.1	6.2	MM	MM	MM	MM	1007.1	28.5	29.6	MM	MM	MM	MM
2014	3	1	18	0	250	4.6	8.8	MM	MM	MM	MM	1007.2	28.6	29.6	MM	MM	1.4	MM
2014	3	1	18	6	240	4.1	7.7	MM	MM	MM	MM	1007.4	28.6	29.6	MM	MM	MM	MM
