"","bt","qft"
"113",134.858716146318,34.1412838536819
"114",136.159673727667,106.840326272333
"115",137.744407393491,87.2555926065094
"116",139.588345344723,65.4116546552775
"117",141.571974061681,70.4280259383187
"118",143.651311528532,65.3486884714679
"119",145.792406021258,56.2075939787416
"120",147.906780592785,39.0932194072152
"121",149.895661010062,42.1043389899375
"122",151.724985562226,35.275014437774
"123",153.399896440612,36.6001035593875
"124",154.924817449917,40.0751825500827
"125",156.302039110174,48.6979608898263
"126",157.531311083183,37.4686889168173
"127",158.611845186134,36.388154813866
"128",159.544164794355,27.4558352056453
"129",160.329599759797,38.6704002402026
"130",160.968741161025,29.0312588389747
"131",161.461262283901,33.538737716099
"132",161.809883186071,22.1901168139291
"133",162.020661960589,27.9793380394114
"134",162.10622009838,15.8937799016199
"135",161.20221088791,16.79778911209
"136",159.961849608551,15.0381503914487
"137",158.742540117353,16.2574598826472
"138",157.545989316057,14.4540106839429
"139",156.360360071413,24.6396399285869
"140",155.047699232609,19.9523007673913
"141",153.604585213462,21.3954147865379
"142",152.278064145466,14.7219358545342
"143",151.081353130233,17.9186468697667
"144",149.909233113766,14.0907668862343
"145",148.766738501368,15.2332614986316
"146",147.531609190669,16.4683908093315
"147",146.439577503425,11.5604224965746
"148",145.497685138838,15.5023148611617
"149",144.466082751447,16.5339172485532
"150",143.355397738051,14.6446022619494
"151",142.411240797892,9.58875920210752
"152",141.629213024749,13.3707869752514
"153",140.783777594323,11.2162224056771
"154",139.874354156025,12.1256458439753
"155",139.337139628135,1.66286037186518
"156",139.193191489875,7.80680851012451
"157",139.003289786352,12.9967102136481
"158",138.741955385583,13.2580446144169
"159",138.407599091889,8.59240090811113
"160",138.010349819699,10.9896501803007
"161",137.556913485603,6.44308651439746
"162",137.052134057837,9.94786594216288
"163",136.616518941603,4.38348105839748
"164",136.251979936868,10.7480200631324
"165",135.938964796614,3.06103520338638
"166",135.683171401744,8.31682859825557
"167",135.384404049183,8.61559595081684
"168",135.037805369894,5.96219463010604
"169",134.650389290827,6.34961070917291
"170",134.219799903394,9.78020009660639
"171",133.734297136994,10.2657028630057
"172",133.374020395039,2.62597960496137
"173",133.15350177842,7.84649822157985
"174",132.895909861806,6.10409013819444
"175",132.585995775432,14.4140042245683
"176",132.270146932055,3.72985306794547
"177",131.960125061681,9.03987493831943
"178",131.624966282898,4.3750337171021
"179",131.258071657187,12.7419283428131
"180",130.833455845607,8.16654415439254
"181",130.386573887143,5.61342611285679
"182",129.931431229344,6.06856877065599
"183",129.439385112804,6.56061488719567
"184",129.029064986815,3.97093501318452
"185",128.707097283044,4.29290271695623
"186",128.349902468155,10.6500975318446
"187",127.941625979087,8.05837402091306
"188",127.475224242594,11.524775757406
"189",126.94330022109,12.0566997789102
"190",126.342619241471,9.65738075852941
"191",125.74306025907,7.25693974093024
"192",125.154659739535,7.84534026046512
"193",124.599632150849,6.40036784915148
"194",124.077642865782,8.92235713421782
"195",123.634951746792,4.36504825320846
"196",123.273427564099,9.72657243590103
"197",122.860356657134,10.139643342866
"198",122.385625756868,10.6143742431321
"199",122.097339817391,0.902660182609068
"200",122.016549802585,5.98345019741521
"201",121.899373941984,11.1006260580164
"202",121.722295625624,11.2777043743759
"203",121.484238025907,6.51576197409302
"204",121.198956197969,6.80104380203099
"205",120.875357211775,5.12464278822455
"206",120.509952965383,10.4900470346168
"207",120.08531870324,12.91468129676
"208",119.592791108887,8.40720889111333
"209",119.04153724425,8.95846275575043
"210",118.428204889882,14.5717951101184
"211",117.78355859375,8.21644140625
"212",117.10671875,15.89328125
"213",116.375,9.625
"214",116,0
"215",116.0028125,1.9971875
"216",116.020671875,6.97932812499999
"217",116.075211523438,11.9247884765625
"218",116.179110195313,9.8208898046875
"219",116.340126001587,19.6598739984131
"220",116.553325692072,4.44667430792846
"221",116.891538470225,82.1084615297755
"222",117.644188124637,160.355811875363
"223",119.004550426992,105.995449573008
"224",120.816766075793,88.1832339242071
"225",122.876030031122,79.1239699688781
"226",124.979548837858,84.0204511621415
"227",126.941392978702,68.0586070212984
"228",128.715610722752,46.2843892772482
"229",130.299785637578,44.7002143624224
"230",131.696010875554,35.3039891244461
"231",132.910443425195,28.0895565748054
"232",133.966177395647,18.0338226043526
"233",134.898221735398,23.1017782646019
"234",135.725584653269,16.2744153467305
"235",136.453297410249,21.5467025897514
"236",137.084955789148,17.9150442108519
"237",137.622633142758,20.3773668572422
"238",138.077091663916,8.92290833608359
"239",138.468122477605,13.5318775223953
"240",138.806700150954,8.19329984904587
"241",139.094883602249,12.9051163977515
"242",139.333591525195,12.6664084748049
"243",139.523726799477,7.4762732005226
"244",139.667564477017,7.33243552298339
"245",139.77593464124,1.22406535875962
"246",139.878989543147,9.12101045685264
"247",140.000190327411,3.9998096725887
"248",140.140454177855,8.85954582214455
"249",140.288785833852,3.71121416614795
"250",140.429636385206,14.5703636147937
"251",140.555415172714,3.44458482728609
"252",140.664051658831,11.3359483411694
"253",140.753469697658,11.2465303023416
"254",140.821111431,8.17888856899975
"255",140.866318583711,3.13368141628911
"256",140.890746161534,11.1092538384658
"257",140.827593116298,3.17240688370171
"258",140.558208774377,11.4417912256235
"259",140.235968945272,8.76403105472809
"260",139.851312711105,12.1486872888952
"261",139.404941486667,7.5950585133327
"262",138.901742203703,10.0982577962972
"263",138.419283139349,5.58071686065068
"264",137.959191231729,11.040808768271
"265",137.439560622139,11.5604393778605
"266",136.84963004336,12.1503699566398
"267",136.18581207971,12.8141879202904
"268",135.625561768499,5.37443823150065
"269",135.180674884864,11.8193251151358
"270",134.780797172826,4.21920282717386
"271",134.426537484136,12.5734625158636
"272",134.012540523391,9.98745947660933
"273",133.537809011774,7.4621909882263
"274",133.013138500904,7.98686149909599
"275",132.439899237675,8.56010076232505
"276",131.984263505468,4.01573649453215
"277",131.654102438344,7.34589756165639
"278",131.297171554966,4.70282844503393
"279",130.911300329693,8.08869967030694
"280",130.477761336155,10.5222386638453
"281",129.983276296687,11.0167237033125
"282",129.421797667133,11.5782023328674
"283",128.789911050418,12.2100889495817
"284",128.083773892794,12.9162261072055
"285",127.302132657492,11.6978673425083
"286",126.446315201863,12.5536847981372
"287",126,0
"288",126.00984375,6.99015625
"289",126.0477421875,6.95225781249999
"290",126.127712988281,12.8722870117188
"291",126.237875043655,12.7621249563452
"292",126.346864775717,14.6531352242826
"293",126.438596402068,12.5614035979316
"294",126.50869517142,14.4913048285796
"295",126.558274705043,1.44172529495712
"296",126.594149385991,14.4058506140093
"297",126.618280982546,6.38171901745415
"298",126.627236111311,14.3727638886888
"299",126.356420507247,9.64357949275322
"300",126.008905964536,12.9910940354643
"301",125.729508699717,2.27049130028288
"302",125.533252648343,10.4667473516572
"303",125.293110971181,5.70688902881857
"304",125.003062536412,10.9969374635876
"305",124.661343535986,6.33865646401367
"306",124.270436759766,8.72956324023437
"307",123.9039609375,4.09603906249998
"308",123.5596875,12.4403125
"309",123.1875,4.8125
"310",123,0
"311",123.00703125,4.99296875
"312",123.02116791939,7.97883208061006
"313",123.032504294979,9.96749570502097
"314",123.029346439001,4.9706535609987
"315",122.875204931086,8.12479506891381
"316",122.680777507211,5.31922249278855
"317",122.441841297908,10.5581587020924
"318",122.149341961361,8.85065803863871
"319",121.79693997458,11.20306002542
"320",121.42736393264,4.57263606735984
"321",121.041406954206,14.9585930457944
"322",120.591850423466,7.4081495765345
"323",120.085082172328,7.91491782767244
"324",119.530182664129,8.46981733587053
"325",118.92377750997,9.07622249003001
"326",118.510254755684,2.48974524431559
"327",118.308383519659,2.69161648034117
"328",118.082542994226,7.91745700577424
"329",117.816157122136,8.18384287786404
"330",117.500004637951,8.49999536204896
"331",117.124561641429,13.8754383585707
"332",116.754446429818,4.24555357018198
"333",116.402611005209,9.59738899479134
"334",116.000014431307,9.99998556869335
"335",115.541167945163,7.4588320548374
"336",115.032402885712,7.9675971142879
"337",114.635216524989,3.36478347501141
"338",114.35479489188,8.64520510812044
"339",114.0516363696,3.94836363040046
"340",113.726937967135,7.27306203286537
"341",113.362572295551,7.63742770444905
"342",113.054305353298,2.94569464670167
"343",112.815465246809,3.184534753191
"344",112.55725972628,3.44274027372001
"345",112.278118623005,3.72188137699462
"346",111.973303916763,6.02669608323743
"347",111.76539612623,1.23460387377018
"348",111.660732298627,4.33926770137317
"349",111.526640491759,9.47335950824127
"350",111.347102579773,6.65289742022705
"351",111.12254704834,6.87745295166015
"352",111,0
"353",111,0
"354",111.000263671875,4.999736328125
"355",111,0
"356",111.002989050293,9.99701094970702
"357",111.007032730408,4.99296726959228
"358",111,0
"359",111.00984375,6.99015625
"360",111.0477421875,6.95225781249999
"361",111.117526611301,6.88247338869881
"362",111.196886221414,9.80311377858607
"363",111.266509368452,9.73349063154849
"364",111.324719537117,1.67528046288326
"365",111.371683202283,9.62831679771662
"366",111.406783792329,4.59321620767123
"367",111.428044427395,9.57195557260494
"368",111.393513052588,4.60648694741211
"369",111.138491642578,9.86150835742187
"370",111,0
"371",111.00984375,6.99015625
"372",111.0519609375,9.9480390625
"373",111.128560385062,4.87143961493818
"374",111.213138770828,4.7868612291719
"375",111.288905390551,6.71109460944916
"376",111.35417156131,9.64582843868979
"377",111.408055847623,1.5919441523772
"378",111.45155357145,1.54844642855014
"379",111.48546403659,4.51453596341021
"380",111.509322160989,4.49067783901063
"381",111.522138989356,4.47786101064429
"382",111.449100171629,4.55089982837066
"383",111.255415431335,6.74458456866455
"384",111.075,1.925
"385",111,0
"386",111.013838045628,9.98616195437167
"387",111.039531669764,6.9604683302362
"388",111.059549106101,9.94045089389861
"389",111.070408106431,9.92959189356858
"390",110.957872408288,5.04212759171241
"391",110.849829727578,0.150170272422415
"392",110.827011867651,7.17298813234855
"393",110.774256917731,5.22574308226871
"394",110.683642719338,7.31635728066212
"395",110.539415537481,15.460584462519
"396",110.34663689071,2.65336310928998
"397",110.131499341308,2.86850065869187
"398",109.894357396009,6.10564260399121
"399",109.719068806496,1.28093119350402
"400",109.604567628644,8.3954323713557
"401",109.480782571507,1.51921742849264
"402",109.350001428657,6.6499985713434
"403",109.208616409358,1.79138359064152
"404",109.055767739847,6.944232260153
"405",108.865251441726,9.13474855827351
"406",108.666889227542,2.33311077245784
"407",108.477718083829,2.52228191617066
"408",108.268647928464,5.73135207153584
"409",108.023204686177,9.97679531382254
"410",107.72925390482,6.27074609517976
"411",107.392609397209,5.60739060279147
"412",107.142918016513,1.85708198348657
"413",106.984742450285,7.0152575497152
"414",106.791507885443,7.20849211455698
"415",106.558998706391,4.44100129360888
"416",106.294922627581,4.70507737241923
"417",105.997673780965,8.00232621903483
"418",105.711272433378,3.28872756662179
"419",105.437017495544,8.56298250445599
"420",105.122852528966,5.87714747103351
"421",104.768387341281,6.23161265871866
"422",104.483935955946,2.51606404405396
"423",104.273849682104,6.72615031789618
"424",104.046729386058,2.95327061394183
"425",103.801193930874,7.19880606912631
"426",103.521003573918,5.47899642608249
"427",103.204454454911,5.79554554508918
"428",102.852662153535,6.14733784646467
"429",102.463487392283,6.53651260771728
"430",102.026962216524,11.9730377834763
"431",101.525229378568,12.4747706214321
"432",100.952197259806,10.047802740194
"433",100.313502827084,10.6864971729164
"434",99.6937599625068,7.30624003749321
"435",99.3040648243317,2.69593517566834
"436",99.0748335938721,9.92516640612793
"437",98.8019695947266,6.19803040527344
"438",98.4853337890625,6.51466621093751
"439",98.24915234375,1.75084765625
"440",98.09046875,12.90953125
"441",98,0
"442",98.01828125,12.98171875
"443",98.0830390625,8.91696093749999
"444",98.1942303710938,8.80576962890623
"445",98.3318696386719,3.66813036132811
"446",98.4871454702759,10.5128545297241
"447",98.6636694104218,6.33633058957822
"448",98.8587870662755,8.14121293372453
"449",99.0687164333175,7.93128356668252
"450",99.3027944680554,14.6972055319446
"451",99.5632492676452,5.43675073235481
"452",99.8293388784137,5.17066112158628
"453",100.091721770436,8.90827822956352
"454",100.363519697465,10.6364803025353
"455",100.64746950048,6.35253049951996
"456",100.930362243089,6.06963775691082
"457",101.1977078921,5.80229210790039
"458",101.443524498166,7.55647550183416
"459",101.667819173483,7.33218082651715
"460",101.870351691988,5.12964830801202
"461",102.050869803691,8.9491301963088
"462",102.208870636668,6.79112936333152
"463",102.343606395347,6.65639360465256
"464",102.456686007912,2.5433139920883
"465",102.552011565552,8.44798843444802
"466",102.630766057544,8.3692339424564
"467",102.691274339644,6.30872566035558
"468",102.731911865183,6.2680881348174
"469",102.751538770569,4.24846122943138
"470",102.581635945432,4.41836405456847
"471",102.3290625,2.67093749999998
"472",102.1125,2.88749999999999
"473",102,0
"474",102.005462290112,4.99453770988845
"475",102.015073222521,8.98492677747888
"476",102.020358778043,8.97964122195727
"477",102,0
"478",102.000369140625,6.999630859375
"479",102,0
"480",102.008359741492,8.9916402585084
"481",102.023458238528,2.97654176147222
"482",102.034454946822,2.96554505317768
"483",102.04002476721,2.95997523278966
"484",101.979773499686,7.02022650031356
"485",101.849241477311,7.1507585226894
"486",101.672184572027,9.32781542797348
"487",101.553763346622,0.446236653377923
"488",101.509980644997,5.49001935500316
"489",101.443454582429,3.55654541757099
"490",101.349219797727,5.65078020227268
"491",101.223662700985,5.77633729901522
"492",101.062979228775,5.93702077122475
"493",100.869232792416,4.13076720758362
"494",100.71463932428,1.28536067572021
"495",100.610420891113,1.38957910888671
"496",100.493191503906,4.50680849609374
"497",100.36645703125,1.63354296874999
"498",100.22640625,6.77359375
"499",100.075,1.92500000000001
"500",100,0
"501",100.00703125,4.99296875
"502",100.0298828125,1.97011718749999
"503",100.068954589844,4.93104541015624
"504",100.125903759766,4.87409624023437
"505",100.209608434047,10.7903915659527
"506",100.304833470991,8.69516652900872
"507",100.389007665057,8.61099233494328
"508",100.459620018878,4.54037998112187
"509",100.515101921392,4.48489807860844
"510",100.554512704172,6.44548729582829
"511",100.576396732173,13.4236032678271
"512",100.462244472668,6.53775552733183
"513",100.13298087317,8.86701912682956
"514",99.7589178330366,5.24108216696344
"515",99.4623073874649,2.53769261253512
"516",99.2519877161782,5.74801228382177
"517",99.0246150985711,2.97538490142894
"518",98.772725782239,10.227274217761
"519",98.4753665551232,6.52463344487677
"520",98.1645390122954,3.83546098770461
"521",97.8459543376166,9.15404566238337
"522",97.5826195541801,2.41738044581986
"523",97.3790143828975,7.62098561710255
"524",97.1589006842135,2.84109931578654
"525",96.9178993883389,10.0821006116611
"526",96.7384385279339,1.26156147206609
"527",96.6300686788475,5.36993132115252
"528",96.4951249230784,5.50487507692165
"529",96.3267055756253,5.67329442437475
"530",96.1237864647807,5.87621353521932
"531",95.933029740219,2.06697025978103
"532",95.7593564759124,6.24064352408759
"533",95.5568549739594,4.44314502604064
"534",95.3166924549561,9.68330754504393
"535",95.0718039208984,2.92819607910155
"536",94.8343826171875,3.16561738281248
"537",94.5777109375,3.42228906249998
"538",94.2971875,5.70281249999999
"539",94.075,1.925
"540",94,0
"541",94,0
"542",94.01546875,10.98453125
"543",94.0750234375,10.9249765625
"544",94.1832141601563,7.81678583984375
"545",94.3239730175781,7.67602698242187
"546",94.4847749667358,5.51522503326416
"547",94.656196775296,5.34380322470399
"548",94.8399597033843,10.1600402966157
"549",95.0402795853983,4.95972041460175
"550",95.2466079617786,4.75339203822139
"551",95.449885509034,4.55011449096597
"552",95.6522217544161,6.34777824558385
"553",95.8624582070026,9.13754179299737
"554",96.0853029443326,5.91469705566745
"555",96.3204946436486,10.6795053563514
"556",96.5664156038023,8.43358439619769
"557",96.8062647210576,3.19373527894243
"558",97.026529280814,7.973470719186
"559",97.2270800089166,11.7729199910834
"560",97.4067504182918,4.59324958170825
"561",97.5644830110132,7.43551698898681
"562",97.699704221213,7.30029577878703
"563",97.8144171026643,2.18558289733568
"564",97.9132380365659,7.08676196343407
"565",97.9987991004196,2.00120089958038
"566",98.0716205979921,6.92837940200791
"567",98.1309695286773,12.8690304713227
"568",98.1743162061269,6.82568379387305
"569",98.1991364071233,3.80086359287665
"570",98.1361560134888,6.86384398651123
"571",98,0
"572",98,0
"573",98.00984375,6.99015625
"574",98.0477421875,6.95225781250001
"575",98.1122442382812,1.88775576171875
"576",98.1949274316406,8.80507256835936
"577",98.3025455221558,6.69745447784423
"578",98.4348628819655,10.5651371180345
"579",98.5703565583581,3.42964344164191
"580",98.6923730535535,10.3076269464465
"581",98.7991055981236,10.2008944018764
"582",98.8881615151982,8.11183848480184
"583",98.9580709007974,3.0419290992026
"584",99.008998557177,5.99100144282296
"585",99.0405533057118,11.9594466942882
"586",99.0375478060219,5.96245219397811
"587",98.7583283924899,3.24167160751011
"588",98.5765712351242,1.42342876487579
"589",98.4505162001343,8.54948379986573
"590",98.2907143041992,3.70928569580079
"591",98.1007545898437,3.89924541015625
"592",98,0
"593",98.0002109375,3.9997890625
"594",98,0
"595",98.0028125,1.9971875
"596",98.013640625,1.98635937499999
"597",98.0411099609375,6.9588900390625
"598",98.0896946679688,1.91030533203124
"599",98.156072925415,6.84392707458495
"600",98.2315854803921,6.76841451960787
"601",98.3035915433609,6.69640845663911
"602",98.3655583305768,6.6344416694232
"603",98.4157325379759,3.58426746202414
"604",98.4527909703549,6.54720902964507
"605",98.4754527975666,6.52454720243342
"606",98.4842536964315,1.51574630356848
"607",98.3853791193441,8.61462088065589
"608",98.2157350276693,6.78426497233069
"609",98.0063555408925,3.9936444591075
"610",97.8080863322149,2.19191366778514
"611",97.6227622510431,7.37723774895692
"612",97.4224118930195,2.57758810698046
"613",97.2058169113725,7.79418308862752
"614",96.949426221754,8.05057377824596
"615",96.6440793402409,8.35592065975915
"616",96.2924802384994,5.70751976150061
"617",95.8940110841542,11.1059889158458
"618",95.4432082134289,6.5567917865711
"619",94.9449316088663,7.05506839113366
"620",94.4700079227699,5.52999207723006
"621",94.014028835427,10.985971164573
"622",93.5210784707318,6.47892152926816
"623",92.9881591575479,12.0118408424521
"624",92.5741923324842,3.42580766751576
"625",92.2964241432262,3.7035758567738
"626",91.9870125872716,10.0129874127284
"627",91.6258328646179,10.3741671353821
"628",91.2046075310058,8.79539246899415
"629",90.7268561621094,9.27314383789064
"630",90.2502505859375,5.74974941406251
"631",89.7840546875,6.2159453125
"632",89.2709375,12.7290625
"633",89,0
"634",89.01828125,12.98171875
"635",89.0774140625,4.9225859375
"636",89.1753866210938,10.8246133789062
"637",89.3088528417969,8.69114715820312
"638",89.4719375796509,6.52806242034912
"639",89.6453848095917,2.35461519040832
"640",89.8267228061558,12.1732771938442
"641",90.0362923136814,11.9637076863186
"642",90.2829010792935,11.7170989207065
"643",90.5541893857993,7.44581061420068
"644",90.8338181277582,7.16618187224175
"645",91.1190102431282,10.8809897568718
"646",91.4186083142241,10.5813916857759
"647",91.7344722420379,10.2655277579621
"648",92.0477932998267,9.95220670017326
"649",92.3383127281086,9.66168727189141
"650",92.6020930449674,7.3979069550326
"651",92.8387933215594,7.16120667844064
"652",93.0485099090766,4.95149009092344
"653",93.2315038374291,8.76849616257087
"654",93.3878356841246,4.61216431587543
"655",93.5173687888753,8.48263121112466
"656",93.61965703505,8.38034296495003
"657",93.6937250830876,8.30627491691236
"658",93.7395416947699,4.26045830523007
"659",93.7647010676622,0.235298932337827
"660",93.7879734875875,4.21202651241249
"661",93.817392570986,8.18260742901398
"662",93.8448770667179,8.1551229332821
"663",93.8646352776412,6.13536472235883
"664",93.877014779157,0.122985220843049
"665",93.8918636707202,4.10813632927983
"666",93.9248645204162,6.07513547958385
"667",93.9872735095099,8.01272649049005
"668",94.0801187873123,5.91988121268767
"669",94.1928588599534,3.80714114004664
"670",94.3233935035196,10.6766064964804
"671",94.4782631194637,5.52173688053634
"672",94.6516769545588,7.34832304544118
"673",94.8329509843427,3.16704901565727
"674",95.0171182267896,6.98288177321035
"675",95.2083500335826,6.7916499664174
"676",95.4143945293309,9.58560547066907
"677",95.6361728817781,6.36382711822189
"678",95.8712333273526,13.1287666726474
"679",96.1020942756577,12.8979057243423
"680",96.3104594067906,10.6895405932094
"681",96.4941416332664,5.50585836673356
"682",96.6518609737032,12.3481390262968
"683",96.7823593368961,8.21764066310388
"684",96.8868993744188,3.11310062558115
"685",96.9731944213374,1.02680557866256
"686",97.0502048397371,0.949795160262866
"687",97.1263731063302,4.87362689366982
"688",97.2013813676702,2.79861863232982
"689",97.2693455429437,4.73065445705635
"690",97.3290756852276,9.67092431477236
"691",97.380810903733,0.619189096266979
"692",97.437093835953,7.56290616404695
"693",97.5179485170066,7.48205148299343
"694",97.6249975930748,4.37500240692518
"695",97.7622945973247,16.2377054026753
"696",97.947200189476,11.052799810524
"697",98.1816445356947,15.8183554643053
"698",98.4515317289148,6.54846827108524
"699",98.7403828426385,12.2596171573615
"700",99.0424289233286,7.95757107667139
"701",99.3491338294351,14.6508661705649
"702",99.6399488246844,11.3600511753156
"703",99.9030270799964,11.0969729200036
"704",100.136696516241,10.8633034837591
"705",100.339351607825,13.6606483921754
"706",100.509311194768,6.49068880523234
"707",100.645198857903,13.3548011420968
"708",100.753063229116,1.24693677088383
"709",100.856427236932,8.14357276306755
"710",100.975206912913,4.02479308708749
"711",101.113539734288,9.88646026571217
"712",101.262104070821,12.7378959291787
"713",101.402277419372,9.59772258062841
"714",101.524870627172,3.47512937282789
"715",101.628539536622,7.3714604633775
"716",101.712722765949,3.28727723405069
"717",101.776658794034,12.2233412059658
"718",101.818646321186,9.18135367881359
"719",101.836323212969,7.16367678703067
"720",101.600172878911,3.3998271210891
"721",101.324511220444,3.67548877955579
"722",101.023458076156,5.9765419238441
"723",100.689101636385,6.31089836361524
"724",100.330675755551,4.66932424444892
"725",99.9520818978931,5.04791810210695
"726",99.5336696193438,11.4663303806562
"727",99.2029536425339,2.79704635746613
"728",98.9761661000366,3.02383389996338
"729",98.730990378418,3.26900962158203
"730",98.4552936523438,10.5447063476562
"731",98.23832421875,1.76167578124999
"732",98.08484375,8.91515625
"733",98,0
"734",98.01828125,12.98171875
"735",98.0830390625,8.91696093749999
"736",98.1942303710938,8.80576962890623
"737",98.3389008886719,8.6610991113281
"738",98.5114032827759,8.4885967172241
"739",98.6997177502655,3.30028224973448
"740",98.8990959041661,12.1009040958339
"741",99.1194751726363,7.88052482736367
"742",99.3608026363751,9.6391973636249
"743",99.6135601251071,9.38643987489286
"744",99.8592472624343,9.14075273756575
"745",100.082919249776,8.91708075022409
"746",100.283304446211,10.7166955537891
"747",100.458844926774,10.5411550732255
"748",100.608180610447,4.39181938955326
"749",100.730513890835,13.2694861091649
"750",100.830418708397,1.16958129160253
"751",100.925168555268,6.07483144473233
"752",101.033378569873,5.96662143012739
"753",101.165153009163,9.83484699083658
"754",101.321973528105,5.67802647189494
"755",101.499341983529,9.50065801647108
"756",101.696106569544,7.30389343045638
"757",101.911172668999,9.08882733100126
"758",102.138249820023,6.86175017997705
"759",102.35980303222,8.64019696778048
"760",102.562120847603,6.43787915239686
"761",102.746178220758,2.25382177924182
"762",102.926661075823,11.0733389241775
"763",103.103968127378,10.896031872622
"764",103.264215236644,3.73578476335575
"765",103.406283184745,3.59371681525468
"766",103.52995438297,9.47004561703031
"767",103.634467392919,7.36553260708126
"768",103.71848768432,5.28151231568012
"769",103.781045926005,5.21895407399465
"770",103.821609375327,5.17839062467317
"771",103.840653854883,3.15934614511659
"772",103.698198423519,7.30180157648147
"773",103.402055728128,10.5979442718719
"774",103.087982543922,3.91201745607768
"775",102.767751398835,6.23224860116505
"776",102.405060633876,11.5949393661244
"777",101.987062805203,7.01293719479662
"778",101.51121603413,12.4887839658697
"779",101.106808418443,3.89319158155672
"780",100.785063155074,8.21493684492619
"781",100.422483816296,6.57751618370398
"782",100.036587233834,4.96341276616646
"783",99.6341483609011,5.36585163909888
"784",99.1929982280012,9.80700177199878
"785",98.9187818681094,1.08121813189058
"786",98.8174331006588,10.1825668993412
"787",98.6708862912528,8.32911370874722
"788",98.4736894660503,6.5263105339497
